rule,project,file,line,verdict,reason,provenance,confidence
MEM31-C,sel4,src/arch/riscv/kernel/vspace.c,1053,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/riscv/kernel/vspace.c,1220,FP,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/object/cnode.c,167,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/kernel/boot.c,251,FP,"alloc_rootserver_obj returns pptr_t, a byte offset carved out of the boot-time rootserver memory region (src/kernel/boot.c), not a heap allocation; no free is applicable",task-627-delta,high
MEM31-C,sel4,src/object/objecttype.c,120,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/kernel/vspace.c,581,FP,generated bitfield-struct constructor (seL4_Fault_VMFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/64/object/objecttype.c,57,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/32/kernel/vspace.c,626,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/riscv/kernel/vspace.c,430,FP,generated bitfield-struct constructor (seL4_Fault_VMFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/64/kernel/vspace.c,396,FP,generated bitfield-struct constructor (pte_pte_table_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/riscv/object/objecttype.c,115,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/kernel/cspace.c,190,FP,generated bitfield-struct constructor (lookup_fault_depth_mismatch_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/fastpath/fastpath.c,871,FP,generated bitfield-struct constructor (call_stack_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/kernel/vspace.c,1405,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/kernel/cspace.c,29,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/32/kernel/vspace.c,689,FP,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/64/kernel/vspace.c,1769,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/kernel/vspace.c,1006,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/kernel/boot.c,195,FP,"alloc_rootserver_obj returns pptr_t, a byte offset carved out of the boot-time rootserver memory region (src/kernel/boot.c), not a heap allocation; no free is applicable",task-627-delta,high
MEM31-C,sel4,src/arch/riscv/kernel/vspace.c,888,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/riscv/kernel/vspace.c,427,FP,generated bitfield-struct constructor (seL4_Fault_VMFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/32/kernel/vspace.c,2650,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/kernel/vspace.c,163,FP,generated bitfield-struct constructor (pdpte_pdpte_pd_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/riscv/kernel/vspace.c,1204,FP,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/riscv/kernel/vspace.c,336,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/64/kernel/vspace.c,705,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/kernel/boot.c,317,FP,"create_initial_thread returns tcb_t* computed as TCB_PTR(rootserver.tcb + TCB_OFFSET) -- a cast into pre-reserved static boot-time memory, not a malloc'd pointer",task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/object/objecttype.c,64,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/machine/breakpoint.c,623,FP,generated bitfield-struct constructor (seL4_Fault_DebugException_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/kernel/vspace.c,90,FP,generated bitfield-struct constructor (asid_map_asid_map_none_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/object/vcpu.c,208,FP,generated bitfield-struct constructor (seL4_Fault_VGICMaintenance_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/object/cnode.c,150,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/object/objecttype.c,137,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/kernel/ept.c,83,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/riscv/kernel/vspace.c,1054,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/object/objecttype.c,251,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/object/objecttype.c,60,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/kernel/ept.c,115,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/object/untyped.c,229,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/object/objecttype.c,161,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/kernel/boot.c,517,FP,"create_iospace_caps returns seL4_SlotRegion, a small value-type struct (start/end slot indices), not a pointer to heap memory",task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/kernel/vspace.c,1634,FP,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/32/kernel/vspace.c,612,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/fastpath/fastpath.c,203,FP,generated bitfield-struct constructor (call_stack_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/object/objecttype.c,70,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/fastpath/fastpath.c,201,FP,generated bitfield-struct constructor (call_stack_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/32/kernel/vspace.c,673,FP,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/kernel/vspace.c,263,FP,generated bitfield-struct constructor (pml4e_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/kernel/cspace.c,161,FP,generated bitfield-struct constructor (lookup_fault_guard_mismatch_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/object/cnode.c,191,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/32/kernel/vspace.c,2677,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/kernel/boot.c,246,FP,"alloc_rootserver_obj returns pptr_t, a byte offset carved out of the boot-time rootserver memory region (src/kernel/boot.c), not a heap allocation; no free is applicable",task-627-delta,high
MEM31-C,sel4,src/arch/x86/kernel/ept.c,138,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/api/syscall.c,464,FP,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/plat/tk1/machine/smmu.c,165,FP,"make_ptb_data returns uint32_t, an integer page-table-base value, not a pointer; MEM31-C's name heuristic misfires on the make_* naming pattern",task-627-delta,high
MEM31-C,sel4,src/object/cnode.c,178,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/kernel/boot.c,589,FP,"create_iospace_caps returns seL4_SlotRegion, a small value-type struct (start/end slot indices), not a pointer to heap memory",task-627-delta,high
MEM31-C,sel4,src/object/objecttype.c,257,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/kernel/vspace.c,564,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/machine/breakpoint.c,621,FP,generated bitfield-struct constructor (seL4_Fault_DebugException_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/object/reply.c,44,FP,generated bitfield-struct constructor (call_stack_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/32/kernel/vspace.c,1084,FP,generated bitfield-struct constructor (pde_pde_invalid_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/64/object/objecttype.c,45,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/object/objecttype.c,101,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/64/kernel/vspace.c,228,FP,generated bitfield-struct constructor (pte_pte_4k_page_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/riscv/kernel/vspace.c,1202,FP,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/kernel/vspace.c,1681,FP,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/kernel/vspace.c,1409,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/64/object/objecttype.c,211,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/kernel/vspace.c,224,FP,generated bitfield-struct constructor (pde_pde_pt_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/riscv/kernel/vspace.c,327,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/32/kernel/vspace.c,2652,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/kernel/boot.c,237,FP,"alloc_rootserver_obj returns pptr_t, a byte offset carved out of the boot-time rootserver memory region (src/kernel/boot.c), not a heap allocation; no free is applicable",task-627-delta,high
MEM31-C,sel4,src/object/reply.c,103,FP,generated bitfield-struct constructor (call_stack_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/object/objecttype.c,61,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/object/untyped.c,167,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/machine/breakpoint.c,609,FP,generated bitfield-struct constructor (seL4_Fault_DebugException_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/kernel/vspace.c,1048,FP,generated bitfield-struct constructor (lookup_fault_missing_capability_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/kernel/cspace.c,23,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/kernel/cspace.c,42,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/api/syscall.c,504,FP,generated bitfield-struct constructor (seL4_Fault_CapFault_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/riscv/kernel/vspace.c,1060,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/riscv/object/objecttype.c,44,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/arm/32/kernel/vspace.c,181,FP,generated bitfield-struct constructor (pteS1_pteS1_small_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/kernel/vspace.c,1399,FP,generated bitfield-struct constructor (lookup_fault_invalid_root_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/object/objecttype.c,138,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/object/objecttype.c,291,FP,generated bitfield-struct constructor (cap_null_cap_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
MEM31-C,sel4,src/arch/x86/64/kernel/vspace.c,289,FP,generated bitfield-struct constructor (pde_pde_large_new) returns a value-type struct (e.g. cap_t/seL4_Fault_t/lookup_fault_t/pte_t) by value from generated/*/object/structures_gen.h; it is not a heap allocation and there is nothing to free,task-627-delta,high
