rule,project,file,line,verdict,reason,provenance,confidence
MSC17-C,lua,lcode.c,1241,FP,"case VJMP: { negatecondition(fs, e); break; } ends in break inside braces.",delta_msc17_task534,high
MSC17-C,lua,lcode.c,1246,FP,case VRELOC: case VNONRELOC: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1403,FP,case LUA_OPBAND ... LUA_OPBNOT: { ...; return (...); } ends in a return inside braces (validop).,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1722,FP,"case OPR_AND: { luaK_goiftrue(fs, v); break; } ends in break inside braces (luaK_infix).",delta_msc17_task534,high
MSC17-C,lua,lcode.c,1726,FP,"case OPR_OR: { luaK_goiffalse(fs, v); break; } ends in break inside braces.",delta_msc17_task534,high
MSC17-C,lua,lcode.c,1730,FP,case OPR_CONCAT: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1738,FP,case OPR_SHL: case OPR_SHR: (arith group): { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1745,FP,case OPR_EQ: case OPR_NE: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1752,FP,case OPR_LT: case OPR_LE: case OPR_GT: case OPR_GE: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1794,FP,case OPR_AND: { ...; *e1 = *e2; break; } ends in break inside braces (luaK_posfix).,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1800,FP,case OPR_OR: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1806,FP,case OPR_CONCAT: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1811,FP,case OPR_ADD: case OPR_MUL: { codecommutative(...); break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1820,FP,case OPR_DIV: case OPR_IDIV: case OPR_MOD: case OPR_POW: { codearith(...); break; } ends in break inside braces (the preceding OPR_SUB case already has an explicit FALLTHROUGH comment).,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1824,FP,case OPR_BAND: case OPR_BOR: case OPR_BXOR: { codebitwise(...); break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1828,FP,case OPR_SHL: { if/else if/else ...; break; } ends in a top-level break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1840,FP,case OPR_SHR: { if/else ...; break; } ends in a top-level break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1847,FP,case OPR_EQ: case OPR_NE: { codeeq(...); break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1856,FP,case OPR_LT: case OPR_LE: { codeorder(...); break; } ends in break inside braces (the preceding OPR_GT/GE case already has an explicit FALLTHROUGH comment).,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1945,FP,case OP_RETURN: case OP_TAILCALL: { ...; break; } ends in break inside braces (the preceding OP_RETURN0/1 case already has an explicit FALLTHROUGH comment).,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1952,FP,case OP_GETVARG: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1957,FP,case OP_VARARG: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcode.c,1962,FP,case OP_JMP: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lcorolib.c,134,FP,"case LUA_OK: { if (...) return COS_NORM; else if (...) return COS_DEAD; else return COS_YIELD; } every branch of the nested if/else-if/else returns, so control cannot fall through even though the outer node is an if-statement rather than a literal return.",delta_msc17_task534,high
MSC17-C,lua,lcorolib.c,180,FP,case COS_DEAD: case COS_YIELD: { ...; if (status == LUA_OK) { ...; return 1; } else { ...; return 2; } } every branch of the trailing if/else returns.,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,336,FP,"case 'S': { funcinfo(ar, f); break; } ends in break inside braces (auxgetinfo).",delta_msc17_task534,high
MSC17-C,lua,ldebug.c,340,FP,case 'l': { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,344,FP,case 'u': { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,356,FP,case 't': { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,368,FP,case 'n': { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,376,FP,case 'r': { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,455,FP,case OP_LOADNIL: { ...; break; } ends in break inside braces (findsetreg).,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,460,FP,case OP_TFORCALL: { change = ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,465,FP,case OP_CALL: case OP_TAILCALL: { change = ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,469,FP,case OP_JMP: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,517,FP,case OP_MOVE: { if (...) return basicgetobjname(...); break; } ends in a top-level break inside braces.,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,523,FP,case OP_GETUPVAL: { *name = ...; return strupval; } ends in a return inside braces.,delta_msc17_task534,high
MSC17-C,lua,ldebug.c,578,FP,"case OP_GETTABUP: { ...; return isEnv(p, lastpc, i, 1); } ends in a return inside braces (getobjname).",delta_msc17_task534,high
MSC17-C,lua,ldebug.c,583,FP,"case OP_GETTABLE: case OP_GETVARG: { ...; return isEnv(p, lastpc, i, 0); } ends in a return inside braces.",delta_msc17_task534,high
MSC17-C,lua,ldebug.c,588,FP,"case OP_GETI: { *name = ""integer index""; return ""field""; } ends in a return inside braces.",delta_msc17_task534,high
MSC17-C,lua,ldebug.c,592,FP,"case OP_GETFIELD: { ...; return isEnv(p, lastpc, i, 0); } ends in a return inside braces.",delta_msc17_task534,high
MSC17-C,lua,ldebug.c,597,FP,"case OP_SELF: { ...; return ""method""; } ends in a return inside braces.",delta_msc17_task534,high
MSC17-C,lua,ldebug.c,623,FP,"case OP_TFORCALL: { *name = ""for iterator""; return ""for iterator""; } ends in a return inside braces (funcnamefromcode).",delta_msc17_task534,high
MSC17-C,lua,ldebug.c,635,FP,case OP_MMBIN: case OP_MMBINI: case OP_MMBINK: { tm = ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,ldo.c,680,FP,case LUA_VLCL: { ...; return -1; } ends in a return inside braces (luaD_pretailcall).,delta_msc17_task534,high
MSC17-C,lua,ldo.c,728,FP,case LUA_VLCL: { ...; return ci; } ends in a return inside braces (luaD_precall).,delta_msc17_task534,high
MSC17-C,lua,lgc.c,116,FP,case LUA_VTABLE: { res = luaH_size(...); break; } ends in break inside braces (objsize).,delta_msc17_task534,high
MSC17-C,lua,lgc.c,120,FP,case LUA_VLCL: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,125,FP,case LUA_VCCL: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,130,FP,case LUA_VUSERDATA: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,135,FP,case LUA_VPROTO: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,139,FP,case LUA_VTHREAD: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,143,FP,case LUA_VSHRSTR: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,148,FP,case LUA_VLNGSTR: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,153,FP,case LUA_VUPVAL: { res = sizeof(UpVal); break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,170,FP,case LUA_VUSERDATA: { ...; return &u->gclist; } ends in a return inside braces (getgclist).,delta_msc17_task534,high
MSC17-C,lua,lgc.c,343,FP,case LUA_VSHRSTR: case LUA_VLNGSTR: { set2black(o); break; } ends in break inside braces (reallymarkobject).,delta_msc17_task534,high
MSC17-C,lua,lgc.c,347,FP,case LUA_VUPVAL: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,366,FP,case LUA_VLCL: case LUA_VCCL: case LUA_VTABLE: case LUA_VTHREAD: case LUA_VPROTO: { linkobjgclist(...); break; } ends in break inside braces (the preceding LUA_VUSERDATA case already has an explicit FALLTHROUGH comment).,delta_msc17_task534,high
MSC17-C,lua,lgc.c,845,FP,case LUA_VLCL: { ...; break; } ends in break inside braces (freeobj).,delta_msc17_task534,high
MSC17-C,lua,lgc.c,850,FP,case LUA_VCCL: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,861,FP,case LUA_VUSERDATA: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,866,FP,case LUA_VSHRSTR: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,872,FP,case LUA_VLNGSTR: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,1623,FP,case GCSpause: { ...; break; } ends in break inside braces (singlestep).,delta_msc17_task534,high
MSC17-C,lua,lgc.c,1629,FP,case GCSpropagate: { if/else ...; break; } ends in a top-level break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,1638,FP,case GCSenteratomic: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,1648,FP,case GCSswpallgc: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,1653,FP,case GCSswpfinobj: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,1658,FP,case GCSswptobefnz: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,1663,FP,case GCSswpend: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,lgc.c,1669,FP,case GCScallfin: { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,llex.c,304,FP,"case EOZ: { ...; lexerror(ls, msg, TK_EOS); break; } ends in a top-level break inside braces (read_long_string), and lexerror itself never returns.",delta_msc17_task534,high
MSC17-C,lua,llex.c,311,FP,case ']': { if (...) { ...; goto endloop; } break; } ends in a top-level break inside braces.,delta_msc17_task534,high
MSC17-C,lua,llex.c,318,FP,case '\n': case '\r': { ...; break; } ends in break inside braces.,delta_msc17_task534,high
MSC17-C,lua,llex.c,415,FP,case '\\': { ...; no_save: break; } ends in a labeled break statement inside braces (read_string).,delta_msc17_task534,high
