rule,project,file,line,verdict,reason,provenance,confidence
MEM30-C,mosquitto,src/conf_includedir.c,105,FP,"mosquitto_realloc(l_files, ...) at line 105 is the normal array-growth idiom inside the do-while loop; l_files is only freed in the failure branches at 108-110/119-121, each of which returns immediately, so it is never freed before this realloc call.",delta_mem30_task544,high
MEM30-C,mosquitto,src/conf_includedir.c,166,FP,"Same realloc-growth idiom in the non-WIN32 variant; l_files is only freed at the 'error:' label (190-196) which is reached via goto and returns immediately, never looping back to this realloc.",delta_mem30_task544,high
MEM30-C,mosquitto,src/handle_subscribe.c,255,FP,"mosquitto_realloc(payload, payloadlen+1) at line 255 is only reached when none of the earlier mosquitto_FREE(payload)+return branches (220,227,234,244) fired, since each of those returns immediately; payload is not freed before this call.",delta_mem30_task544,high
MEM30-C,mosquitto,src/handle_unsubscribe.c,162,FP,"mosquitto_realloc(reason_codes, ...) at line 162 is only reached when the earlier mosquitto_FREE(reason_codes)+return branches (134-136,143-146,154-156) did not fire; reason_codes is not freed on this path.",delta_mem30_task544,high
MEM30-C,mosquitto,src/listeners.c,135,FP,"Same NULL-safe realloc pattern as line 89: g_listensock is nulled by mosquitto_FREE at its only free site (listeners.c:341), so reuse here is safe.",delta_mem30_task544,high
MEM30-C,mosquitto,src/listeners.c,89,FP,"g_listensock is only freed via mosquitto_FREE(g_listensock) in listeners__stop (line 341), and that macro nulls the pointer after freeing (mosquitto_FREE sets (A)=NULL); passing a NULL pointer to mosquitto_realloc is the standard NULL-safe realloc-as-malloc pattern, not a use-after-free.",delta_mem30_task544,high
MEM30-C,mosquitto,src/net.c,704,FP,"sk_X509_NAME_pop_free(ca_names, X509_NAME_free) at line 704 is the only free of ca_names in this function and is immediately followed by return MOSQ_ERR_TLS; the success path at line 711 hands ca_names to SSL_CTX_set_client_CA_list without ever freeing it, so there is no double free.",delta_mem30_task544,high
MSC04-C,mosquitto,lib/callbacks.c,204,FP,"Chain's callback__on_publish -> on_publish edge resolves a user-registered function pointer (mosq->on_publish) to one arbitrary test/example function literally named on_publish (e.g. test/lib/c/03-publish-c2b-qos1-disconnect.c) that happens to call mosquitto_disconnect, not a real static call in lib code.",delta_msc04_task544,high
MSC04-C,mosquitto,lib/connect.c,310,FP,Same misresolved on_publish callback-pointer edge as callback__on_publish; mosquitto_disconnect only reaches this cycle via that spurious link.,delta_msc04_task544,high
MSC04-C,mosquitto,lib/connect.c,316,FP,Same misresolved on_publish callback-pointer edge; mosquitto_disconnect_v5 only reaches this cycle via that spurious link.,delta_msc04_task544,high
MSC04-C,mosquitto,lib/net_mosq.c,1007,TP,net__write->net__handle_ssl (WITH_TLS branch) and net__handle_ssl->mux__add_out (WITH_BROKER branch) confirmed as real direct calls in source; rest of chain verified as genuine cycle back through logging/db/sub/send path.,delta_msc04_task544,high
MSC04-C,mosquitto,lib/net_mosq.c,1063,TP,"net__write->net__handle_ssl->mux__add_out->mux_kqueue__add_out (#elif WITH_KQUEUE branch, real source call not a vtable) verified; remainder of chain confirmed genuine.",delta_msc04_task544,high
MSC04-C,mosquitto,lib/net_mosq.c,582,TP,"Verified real direct calls throughout (log__vprintf->db__messages_easy_queue gated on MQTT3_LOG_TOPIC, db__messages_easy_queue->sub__messages_queue, sub__search->subs__process->subs__send->db__message_insert_outgoing->...->packet__write->net__write->net__handle_ssl->net__print_ssl_error), a genuine call-graph cycle.",delta_msc04_task544,high
MSC04-C,mosquitto,lib/packet_mosq.c,146,TP,packet__queue_append->log__printf confirmed real (WITH_BROKER drop-notice branch); rest of long chain back to packet__queue verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,lib/packet_mosq.c,177,TP,packet__queue->packet__write confirmed real direct call; chain through mux__add_out/mux_kqueue__add_out and logging/db/sub/send path verified genuine back to packet__queue.,delta_msc04_task544,high
MSC04-C,mosquitto,lib/packet_mosq.c,272,TP,"packet__write->net__write, ->mux__add_out, and ->callback__on_publish (client-side #ifndef WITH_BROKER branch calling packet__mid callback dispatcher directly, not via a pointer) all confirmed real; chain closes back to packet__write genuinely.",delta_msc04_task544,high
MSC04-C,mosquitto,lib/property_mosq.c,223,TP,property__write->log__printf (WITH_BROKER default-case branch) confirmed real; chain through db/sub/send path back via send__command_with_mid->property__write_all->property__write verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,lib/property_mosq.c,273,TP,"property__write_all->property__write confirmed real (loop over properties); rest of chain verified genuine, closing back to property__write_all.",delta_msc04_task544,high
MSC04-C,mosquitto,lib/send_disconnect.c,37,FP,"Chain relies on packet__write -> callback__on_publish -> on_publish -> mosquitto_disconnect, the same misresolved user-callback-pointer edge (on_publish resolved to an unrelated test file's stub); not a genuine static cycle.",delta_msc04_task544,high
MSC04-C,mosquitto,lib/send_mosq.c,117,TP,send__pubrel->send__command_with_mid confirmed real direct call; chain through property__write_all/log__printf/db/sub/send path back to send__pubrel (via db__message_write_inflight_out_single's resend_pubrel case) verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,lib/send_mosq.c,131,TP,send__command_with_mid->packet__queue confirmed real; chain via mux__add_out/mux_kqueue__add_out and logging/db/sub/send path back to send__command_with_mid (via send__pubrel) verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,lib/send_publish.c,210,TP,send__real_publish chain via property__write_all/log__printf/db/sub/send path back through send__publish->send__real_publish verified genuine (not independently re-checked send__real_publish->property__write_all call site but pattern consistent with verified neighboring edges).,delta_msc04_task544,medium
MSC04-C,mosquitto,lib/send_publish.c,44,TP,send__publish->log__printf confirmed real; chain through db/sub/send path back to send__publish (db__message_write_inflight_out_single's qos0/1/2 cases call send__publish) verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,src/database.c,1356,TP,db__message_write_inflight_out_single->send__publish (qos0/1/2 cases) and ->send__pubrel (resend_pubrel case) both confirmed real switch-branch calls; chain back to db__message_write_inflight_out_single verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,src/database.c,1476,TP,db__message_write_inflight_out_latest->db__message_write_inflight_out_single confirmed real; chain via send__pubrel/logging/db/sub/send path back to db__message_write_inflight_out_latest verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,src/database.c,558,TP,db__message_insert_outgoing->log__printf and ->db__message_write_inflight_out_latest confirmed real direct calls; chain closes back genuinely via db__messages_easy_queue.,delta_msc04_task544,high
MSC04-C,mosquitto,src/database.c,858,TP,"db__messages_easy_queue->db__message_store and ->sub__messages_queue both confirmed real direct calls; chain closes back to db__messages_easy_queue via db__message_store->log__printf->log__vprintf->db__messages_easy_queue, a genuine short cycle.",delta_msc04_task544,high
MSC04-C,mosquitto,src/database.c,986,TP,"db__message_store->log__printf confirmed real (OOM branch); closes back to db__message_store via log__printf->log__vprintf->db__messages_easy_queue->db__message_store, genuine cycle.",delta_msc04_task544,high
MSC04-C,mosquitto,src/logging.c,234,TP,log__vprintf->db__messages_easy_queue (MQTT3_LOG_TOPIC branch) confirmed real; short cycle log__vprintf->db__messages_easy_queue->db__message_store->log__printf->log__vprintf verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,src/logging.c,392,TP,"log__printf calls log__vprintf (verified via same code path) and closes back to log__printf via db__messages_easy_queue->db__message_store->log__printf, genuine short cycle.",delta_msc04_task544,high
MSC04-C,mosquitto,src/mux.c,59,TP,"mux__add_out dispatches to mux_epoll__add_out/mux_kqueue__add_out via compile-time #ifdef WITH_EPOLL/#elif WITH_KQUEUE branches (real source calls, not a runtime vtable) confirmed; chain back to mux__add_out via logging/db/sub/send/packet path verified genuine.",delta_msc04_task544,high
MSC04-C,mosquitto,src/mux.c,71,TP,mux__remove_out dispatches to mux_kqueue__remove_out/mux_epoll__remove_out via the same confirmed #ifdef compile-time pattern; called from packet__write (confirmed); chain back verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,src/mux_epoll.c,109,TP,"Chain parallels verified mux_epoll__add_out pattern (log__printf entry, mux__remove_out->mux_epoll__remove_out #ifdef dispatch confirmed); genuine cycle.",delta_msc04_task544,high
MSC04-C,mosquitto,src/mux_epoll.c,90,TP,mux_epoll__add_out->log__printf confirmed real (epoll re-register error branch); chain back to mux_epoll__add_out via mux__add_out (#ifdef WITH_EPOLL branch) verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,src/mux_kqueue.c,108,TP,Chain parallels verified mux_kqueue__add_out pattern with mux__remove_out->mux_kqueue__remove_out #ifdef dispatch confirmed real; genuine cycle.,delta_msc04_task544,high
MSC04-C,mosquitto,src/mux_kqueue.c,92,TP,"mux_kqueue__add_out->log__printf confirmed real (kqueue re-register error branch); chain back via mux__add_out (#elif WITH_KQUEUE branch, confirmed) genuine.",delta_msc04_task544,high
MSC04-C,mosquitto,src/retain.c,144,TP,retain__store->retain__add_hier_entry confirmed real; chain back to retain__store via sub__messages_queue->retain__store verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,src/retain.c,33,TP,retain__add_hier_entry->log__printf (OOM branch) confirmed real; chain via db/sub path back to retain__add_hier_entry through sub__messages_queue->retain__store->retain__add_hier_entry (both confirmed real calls) genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,src/subs.c,111,TP,subs__process->subs__shared_process confirmed real direct call; chain back to subs__shared_process via subs__process->subs__shared_process itself and the db/sub path verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,src/subs.c,133,TP,subs__process->subs__shared_process and ->subs__send both confirmed real direct calls; sub__search->subs__process confirmed; chain closes genuinely back to subs__process.,delta_msc04_task544,high
MSC04-C,mosquitto,src/subs.c,653,TP,sub__messages_queue->sub__search->subs__process and sub__messages_queue->retain__store both confirmed real direct calls; chain back to sub__messages_queue via db__messages_easy_queue->sub__messages_queue verified genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,src/subs.c,68,TP,subs__send->db__message_insert_outgoing confirmed real; chain via logging/db/sub path back to subs__send through subs__process->subs__send (confirmed) genuine.,delta_msc04_task544,high
MSC04-C,mosquitto,src/subs.c,803,TP,"sub__tree_print calls itself directly at line 827 (recursing into branch->children); trivially genuine direct recursion, no chain resolution needed.",delta_msc04_task544,high
MSC06-C,mosquitto,src/conf.c,1732,FP,"memset(cur_bridge, 0, ...) runs immediately after malloc as struct initialization, with cur_bridge->name and other fields written right after and the bridge stored long-lived in config->bridges[]; not a clear before scope exit.",delta_msc06_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,50,FP,"Line 50 is the start of a C++ function prototype declaration (`subscribe_simple`) with default parameter values, not a local variable assignment; sqc's dead-store check appears to be misparsing default-argument syntax in a declaration-only header as variable initialization.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,56,FP,"host=\localhost\"" is a default parameter value in the subscribe_simple() prototype declaration (no function body here)"," not a variable assignment that can be dead.""",delta_msc13_task544
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,57,FP,"port=1883 is a default parameter value in the subscribe_simple() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,58,FP,"clientid=NULL is a default parameter value in the subscribe_simple() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,59,FP,"keepalive=60 is a default parameter value in the subscribe_simple() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,60,FP,"clean_session=true is a default parameter value in the subscribe_simple() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,61,FP,"username=NULL is a default parameter value in the subscribe_simple() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,62,FP,"password=NULL is a default parameter value in the subscribe_simple() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,63,FP,"will=NULL is a default parameter value in the subscribe_simple() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,64,FP,"tls=NULL is a default parameter value in the subscribe_simple() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,66,FP,"Line 66 is the start of the subscribe_callback() prototype declaration with default parameter values, not a variable assignment; same misparse as subscribe_simple() above.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,71,FP,"host=\localhost\"" is a default parameter value in the subscribe_callback() prototype declaration"," not a variable assignment that can be dead.""",delta_msc13_task544
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,72,FP,"port=1883 is a default parameter value in the subscribe_callback() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,73,FP,"clientid=NULL is a default parameter value in the subscribe_callback() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,74,FP,"keepalive=60 is a default parameter value in the subscribe_callback() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,75,FP,"clean_session=true is a default parameter value in the subscribe_callback() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,76,FP,"username=NULL is a default parameter value in the subscribe_callback() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,77,FP,"password=NULL is a default parameter value in the subscribe_callback() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,78,FP,"will=NULL is a default parameter value in the subscribe_callback() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
MSC13-C,mosquitto,include/mosquitto/libmosquittopp.h,79,FP,"tls=NULL is a default parameter value in the subscribe_callback() prototype declaration, not a variable assignment that can be dead.",delta_msc13_task544,high
