rule,project,file,line,verdict,reason,provenance,confidence
EXP33-C,curl,lib/vtls/openssl.c,2160,FP,addr is written by curlx_inet_pton(AF_INET/AF_INET6, peer->hostname, &addr) earlier in the same function (output parameter) and only reached via memcmp after that call succeeded
EXP33-C,curl,lib/vtls/schannel.c,839,FP,s_win_has_alpn is a static variable; static storage duration variables without an initializer are implicitly zero-initialized in C,exp33_delta_adjudication_0.4.207,high
EXP33-C,curl,lib/vtls/schannel.c,1987,FP,InitSecBuffer(&outbuf[0], ...) is the call that writes/initializes outbuf[0]; it is not a read of outbuf's contents,exp33_delta_adjudication_0.4.207
EXP33-C,curl,lib/vtls/schannel_verify.c,177,FP,Line 177 is the plain declaration statement char buffer[WINAPI_ERROR_LEN]; itself, not a read,exp33_delta_adjudication_0.4.207
EXP33-C,curl,lib/vtls/schannel_verify.c,445,FP,curlx_inet_pton(AF_INET, hostname, &ia) is the initializing call for ia (output parameter)
EXP33-C,curl,lib/vtls/schannel_verify.c,452,FP,curlx_inet_pton(AF_INET6, hostname, &ia6) is the initializing call for ia6 (output parameter)
EXP33-C,curl,lib/vtls/schannel_verify.c,601,FP,cert_hostname_buff is populated by cert_get_name_string(...,cert_hostname_buff,len
EXP33-C,curl,lib/vtls/schannel_verify.c,720,FP,Line 720 is the plain declaration statement char buffer[WINAPI_ERROR_LEN]; itself, not a read,exp33_delta_adjudication_0.4.207
EXP33-C,curl,lib/vtls/vtls.c,1212,FP,curlx_inet_pton(AF_INET, hostname, &addr) is the initializing call for addr in get_peer_type (output parameter)
EXP33-C,curl,src/config2setopts.c,100,FP,Line 100 is the plain declaration statement char buffer[STRERROR_LEN]; itself, not a read,exp33_delta_adjudication_0.4.207
EXP33-C,curl,src/tool_cb_hdr.c,226,FP,sanitized is written by sanitize_file_name(&sanitized,copy,0) (output parameter) and only read at line 226 after the sc (error code) success check passed
EXP33-C,curl,src/tool_cb_wrt.c,341,FP,rc is set on every path reaching line 341: either via win_console(...,&rc) in the WIN32/tty branch or via rc = fwrite(...) in the else block both immediately before the bytes==rc check,exp33_delta_adjudication_0.4.207
