rule,idx,project,file,line,verdict,reason,provenance,confidence
DCL13-C,55,sqlite,ext/misc/vfsstat.c,656,FP,cur fixed by sqlite3_module xClose typedef,,high
DCL13-C,56,sqlite,ext/misc/vfsstat.c,666,FP,cur fixed by xNext typedef,,high
EXP33-C,57,sqlite,ext/misc/vfsstat.c,683,FP,aVfsCnt is a static global zero-initialized at load not uninitialized,,high
DCL13-C,58,sqlite,ext/misc/vfsstat.c,693,FP,cur fixed by xColumn typedef,,high
DCL40-C,59,sqlite,ext/misc/vfsstat.c,693,FP,sqlite_int64 vs sqlite3_int64 compatible aliases in vstattabRowid,,high
DCL13-C,60,sqlite,ext/misc/vfsstat.c,703,FP,cur fixed by xEof typedef,,high
DCL13-C,61,sqlite,ext/misc/vfsstat.c,715,FP,argv fixed by xFilter typedef and is sqlite3_value** opaque,,high
DCL13-C,62,sqlite,ext/misc/vfsstat.c,726,FP,tab fixed by sqlite3_module xBestIndex typedef,,high
DCL13-C,63,sqlite,ext/misc/vfsstat.c,727,FP,pIdxInfo fixed by xBestIndex typedef and bestindex may write it,,high
DCL13-C,64,sqlite,ext/misc/vfsstat.c,738,FP,tab fixed by xUpdate typedef,,high
DCL13-C,65,sqlite,ext/misc/vfsstat.c,739,FP,argv fixed by xUpdate typedef,,high
DCL13-C,66,sqlite,ext/misc/vfsstat.c,740,FP,pRowid fixed by xUpdate typedef; out-param,,high
MEM30-C,67,sqlite,ext/misc/vfsstat.c,753,FP,line 753 writes a global array element aVfsCnt[iRowid]=x no stack pointer escapes,,high
CON03-C,68,sqlite,ext/misc/vfsstat.c,757,FP,VfsStatModule is a const-style static module table not a mutable shared var,,high
DCL13-C,69,sqlite,ext/misc/vfsstat.c,791,FP,pzErrMsg fixed by extension init/register signature; out-param for error text,,high
API00-C,70,sqlite,ext/misc/vfsstat.c,806,FP,pApi guaranteed non-null by loader contract; SQLITE_EXTENSION_INIT2 internal invariant,,high
DCL15-C,71,sqlite,ext/misc/vfsstat.c,806,FP,sqlite3_vfsstat_init is the extension entry point and requires external linkage,,high
INT30-C,72,sqlite,ext/misc/vfsstat.c,815,FP,szOsFile is a small int VFS field summed into szOsFile int no realistic wrap,,high
