rule,idx,project,file,line,verdict,reason,provenance,confidence
INT30-C,50,sqlite,ext/rtree/rtree.c,696,FP,iNodeSize bounded no unsigned wrap,,high
DCL30-C,51,sqlite,ext/rtree/rtree.c,704,FP,nodeNew returns heap pointer value pNode not address of local variable,,high
EXP34-C,52,sqlite,ext/rtree/rtree.c,732,FP,pNode just looked up non-null inside the if guard in nodeAcquire,,high
INT32-C,53,sqlite,ext/rtree/rtree.c,736,FP,nRef live reference count not attacker-controlled to INT_MAX,,high
DCL30-C,54,sqlite,ext/rtree/rtree.c,737,FP,assigning heap pointer pNode to out-param *ppNode is valid not a dangling local,,high
FIO42-C,55,sqlite,ext/rtree/rtree.c,752,FP,rc is an int return code from sqlite3_blob_open not a file descriptor,,high
INT30-C,56,sqlite,ext/rtree/rtree.c,765,FP,iNodeSize bounded no unsigned wrap in malloc64,,high
INT33-C,57,sqlite,ext/rtree/rtree.c,800,FP,nBytesPerCell = 8 + nDim2*4 always >=12 never zero,,high
DCL30-C,58,sqlite,ext/rtree/rtree.c,814,FP,out-param assignment of heap pointer not a dangling local,,high
MEM12-C,59,sqlite,ext/rtree/rtree.c,824,FP,rc is an int return code not a leaked resource,,high
DCL13-C,60,sqlite,ext/rtree/rtree.c,831,TP,nodeOverwriteCell reads only pRtree->nBytesPerCell and nDim2 const Rtree* would compile,,high
EXP34-C,61,sqlite,ext/rtree/rtree.c,837,FP,nodeOverwriteCell caller passes valid node,,high
ARR00-C,62,sqlite,ext/rtree/rtree.c,839,FP,ii initialized to 0 in for(ii=0; ii<nDim2) loop not uninitialized,,high
DCL13-C,63,sqlite,ext/rtree/rtree.c,848,TP,nodeDeleteCell reads only pRtree->nBytesPerCell const Rtree* would compile,,high
EXP34-C,64,sqlite,ext/rtree/rtree.c,849,FP,nodeDeleteCell caller passes valid node,,high
ARR37-C,65,sqlite,ext/rtree/rtree.c,850,FP,pDst points into zData node buffer subscript is valid pointer arithmetic within node,,high
INT32-C,66,sqlite,ext/rtree/rtree.c,851,FP,NCELL validated <=maxcell in nodeAcquire iCell<NCELL by delete caller contract,,high
INT32-C,67,sqlite,ext/rtree/rtree.c,851,FP,NCELL bounded by nodeAcquire corruption check no overflow,,high
INT31-C,68,sqlite,ext/rtree/rtree.c,852,FP,nByte non-negative since deleted cell exists NCELL>iCell guaranteed,,high
INT32-C,69,sqlite,ext/rtree/rtree.c,853,FP,NCELL>=1 when a cell is being deleted no overflow,,high
INT33-C,70,sqlite,ext/rtree/rtree.c,871,FP,nBytesPerCell never zero always >=12,,high
INT32-C,71,sqlite,ext/rtree/rtree.c,871,FP,iNodeSize bounded >=448 subtraction cannot overflow,,high
EXP34-C,72,sqlite,ext/rtree/rtree.c,877,FP,nodeInsertCell caller passes valid node,,high
MEM05-C,73,sqlite,ext/rtree/rtree.c,913,FP,nodeRelease recursion bounded by tree depth RTREE_MAX_DEPTH 40 cannot exhaust stack,,med
MSC04-C,74,sqlite,ext/rtree/rtree.c,913,TP,nodeRelease calls itself on pNode->pParent direct recursion factually exists,,high
INT32-C,75,sqlite,ext/rtree/rtree.c,918,FP,nRef live reference count not driven to INT_MIN,,high
DCL13-C,76,sqlite,ext/rtree/rtree.c,943,TP,nodeGetRowid reads only pRtree->nBytesPerCell const Rtree* would compile,,high
EXP34-C,77,sqlite,ext/rtree/rtree.c,948,FP,nodeGetRowid asserts iCell<NCELL caller passes valid node,,high
DCL13-C,78,sqlite,ext/rtree/rtree.c,955,TP,nodeGetCoord reads only pRtree->nBytesPerCell const Rtree* would compile,,high
INT32-C,79,sqlite,ext/rtree/rtree.c,962,FP,iCoord bounded by nDim2 <=10 4*iCoord max 40 no overflow,,high
EXP34-C,80,sqlite,ext/rtree/rtree.c,979,FP,nodeGetCell caller passes valid node,,high
INT32-C,81,sqlite,ext/rtree/rtree.c,983,FP,ii bounded by nDim2 loop ii+1 small no overflow,,high
INT32-C,82,sqlite,ext/rtree/rtree.c,985,FP,ii bounded by nDim2 loop no overflow,,high
MEM30-C,83,sqlite,ext/rtree/rtree.c,1131,FP,pRtree is the vtab not freed resetCursor only frees cursor-owned arrays,,high
MEM30-C,84,sqlite,ext/rtree/rtree.c,1133,FP,pReadAux read after memset is the saved-then-restored statement still valid,,high
MEM30-C,85,sqlite,ext/rtree/rtree.c,1135,FP,pCsr->base set after memset cursor not freed in resetCursor,,high
MEM30-C,86,sqlite,ext/rtree/rtree.c,1156,FP,pRtree is the vtab object distinct from pCsr which was freed not pRtree,,high
MEM30-C,87,sqlite,ext/rtree/rtree.c,1157,FP,pRtree->nCursor accessed pRtree not freed only pCsr was freed,,high
MEM30-C,88,sqlite,ext/rtree/rtree.c,1157,FP,pRtree members valid pRtree not the freed pointer,,high
MEM30-C,89,sqlite,ext/rtree/rtree.c,1158,FP,nodeBlobReset receives pRtree which was never freed,,high
DCL13-C,90,sqlite,ext/rtree/rtree.c,1169,FP,rtreeEof signature fixed by xEof vtab method function-pointer typedef,,high
PRE10-C,91,sqlite,ext/rtree/rtree.c,1186,TP,RTREE_DECODE_COORD is a brace block not do-while trailing-semicolon dangling-else hazard,,med
PRE10-C,92,sqlite,ext/rtree/rtree.c,1192,TP,RTREE_DECODE_COORD brace block not do-while same hazard,,med
PRE11-C,93,sqlite,ext/rtree/rtree.c,1198,FP,macro body ends with closing brace not a bare semicolon PRE11 misfire,,high
PRE11-C,94,sqlite,ext/rtree/rtree.c,1206,FP,macro body ends with closing brace not a semicolon PRE11 misfire,,high
PRE02-C,95,sqlite,ext/rtree/rtree.c,1212,FP,statement-block macro cannot and must not be wrapped in parentheses,,high
PRE10-C,96,sqlite,ext/rtree/rtree.c,1212,TP,RTREE_DECODE_COORD brace block not do-while dangling-else hazard,,med
DCL13-C,97,sqlite,ext/rtree/rtree.c,1225,TP,rtreeCallbackConstraint pConstraint only read mutating pInfo pointee is const-valid,,high
DCL13-C,98,sqlite,ext/rtree/rtree.c,1228,TP,rtreeCallbackConstraint pSearch only read const RtreeSearchPoint* would compile,,high
ENV01-C,99,sqlite,ext/rtree/rtree.c,1236,FP,aCoord is a fixed-size stack array nothing to do with environment variables,,high
MEM05-C,100,sqlite,ext/rtree/rtree.c,1236,FP,aCoord[RTREE_MAX_DIMENSIONS*2] is fixed-size constant array not a VLA,,high
EXP33-C,101,sqlite,ext/rtree/rtree.c,1248,FP,"c written by readCoord(...,&c) before each aCoord assignment",,high
DCL13-C,102,sqlite,ext/rtree/rtree.c,1301,TP,rtreeNonleafConstraint p only read iCoord op u.rValue const-valid,,high
INT14-C,103,sqlite,ext/rtree/rtree.c,1311,FP,INT14 advisory p->iCoord&0xfe mask intentional even-index alignment,,med
EXP33-C,104,sqlite,ext/rtree/rtree.c,1321,FP,val written by RTREE_DECODE_COORD macro before use,,high
DCL13-C,105,sqlite,ext/rtree/rtree.c,1358,TP,rtreeLeafConstraint p only read op iCoord u.rValue const-valid,,high
INT32-C,106,sqlite,ext/rtree/rtree.c,1368,FP,iCoord derived from idxStr digit set by xBestIndex bounded 0..nDim2 by column validation no overflow,,high
INT32-C,107,sqlite,ext/rtree/rtree.c,1368,FP,iCoord bounded <=nDim2 <=10 multiplication 4*iCoord max 40 no overflow,,high
EXP33-C,108,sqlite,ext/rtree/rtree.c,1370,FP,xN written by RTREE_DECODE_COORD before the switch,,high
DCL13-C,109,sqlite,ext/rtree/rtree.c,1410,TP,nodeParentIndex pNode only read pParent iNode const RtreeNode* would compile,,high
EXP34-C,110,sqlite,ext/rtree/rtree.c,1411,FP,nodeParentIndex caller passes valid node pNode->pParent guarded by ALWAYS,,high
ARR00-C,111,sqlite,ext/rtree/rtree.c,1445,FP,rtreeSearchPointSwap i j internal priority-queue indices with assert i<j maintained by caller,,high
ARR00-C,112,sqlite,ext/rtree/rtree.c,1447,FP,i is a bounded heap index into aPoint passed by internal helper rtreeSearchPointSwap callers (rtreeEnqueue/rtreeSearchPointPop) with valid <nPoint positions; assert(i<j) holds,,high
ARR00-C,113,sqlite,ext/rtree/rtree.c,1447,FP,j is a bounded heap index into aPoint passed by trusted internal callers; not attacker-supplied raw index,,high
ARR00-C,114,sqlite,ext/rtree/rtree.c,1448,FP,same bounded internal heap index j into aPoint sized nPointAlloc,,high
INT32-C,115,sqlite,ext/rtree/rtree.c,1449,FP,i is a small heap position (<RTREE_CACHE_SZ scale) far from INT_MAX; pure analyzer ceiling speculation,,high
INT32-C,116,sqlite,ext/rtree/rtree.c,1449,FP,j similarly tiny heap index increment cannot approach INT_MAX,,high
ARR00-C,117,sqlite,ext/rtree/rtree.c,1452,FP,aNode[i] access guarded by if(i<RTREE_CACHE_SZ) at line 1450 before this branch,,high
ARR00-C,118,sqlite,ext/rtree/rtree.c,1453,FP,aNode[i] write guarded by the i<RTREE_CACHE_SZ check,,high
ARR00-C,119,sqlite,ext/rtree/rtree.c,1455,FP,aNode[i] read inside else branch where i<RTREE_CACHE_SZ already proven,,high
ARR00-C,120,sqlite,ext/rtree/rtree.c,1456,FP,aNode[i] write under proven i<RTREE_CACHE_SZ,,high
ARR00-C,121,sqlite,ext/rtree/rtree.c,1456,FP,aNode[j] read under else branch where j<RTREE_CACHE_SZ (j<RTREE_CACHE_SZ since not >=),,high
ARR00-C,122,sqlite,ext/rtree/rtree.c,1457,FP,aNode[j] write under proven j<RTREE_CACHE_SZ,,high
DCL13-C,123,sqlite,ext/rtree/rtree.c,1465,FP,pCur cannot be const: function returns non-const pointers &pCur->sPoint and pCur->aPoint derived from it,,high
INT32-C,124,sqlite,ext/rtree/rtree.c,1496,FP,nPointAlloc bounded by rtree fanout (nCell<200) and RTREE_MAX_DEPTH; *2+8 cannot reach INT_MAX in practice,,high
INT32-C,125,sqlite,ext/rtree/rtree.c,1496,FP,nPointAlloc*2 bounded by tree geometry never near INT_MAX; no attacker-unbounded growth,,high
INT30-C,126,sqlite,ext/rtree/rtree.c,1497,FP,nNew*sizeof passed to sqlite3_realloc64 (u64 arg); nNew bounded small so no wrap; OOM returns 0 handled,,high
INT32-C,127,sqlite,ext/rtree/rtree.c,1497,FP,same bounded nNew; multiplication done in size_t and product is small,,high
ARR01-C,128,sqlite,ext/rtree/rtree.c,1497,FP,sizeof(pCur->aPoint[0]) is sizeof of element type not the pointer; correct element-size idiom not a decayed-array misuse,,high
MEM30-C,129,sqlite,ext/rtree/rtree.c,1497,FP,pCur->aPoint is reassigned to pNew from realloc64 only after NULL check; old pointer not used after free,,high
INT32-C,130,sqlite,ext/rtree/rtree.c,1502,FP,nPoint bounded by node fanout/depth; cannot reach INT_MAX,,high
INT32-C,131,sqlite,ext/rtree/rtree.c,1503,FP,aPoint + i is pointer arithmetic within freshly sized buffer; i<nPoint<=nPointAlloc,,high
INT32-C,132,sqlite,ext/rtree/rtree.c,1510,FP,aPoint + j with j=(i-1)/2 a valid smaller heap index within allocation,,high
DCL30-C,133,sqlite,ext/rtree/rtree.c,1516,FP,pNew is not a local; it points into pCur->aPoint heap allocation returned legitimately,,high
EXP34-C,134,sqlite,ext/rtree/rtree.c,1533,FP,pFirst guarded: enclosing branch entered only when pFirst==0 OR rScore comparisons that short-circuit dereference,,high
INT32-C,135,sqlite,ext/rtree/rtree.c,1539,FP,(pNew-aPoint) is 0 here (assert ii==1 means pNew==aPoint[0]); no overflow,,high
INT32-C,136,sqlite,ext/rtree/rtree.c,1539,FP,pNew-aPoint pointer difference is 0/tiny within one allocation; well defined,,high
DCL13-C,137,sqlite,ext/rtree/rtree.c,1561,TP,tracePoint param p (dead #if 0 trace code) is only read via p->iLevel/id/iCell/rScore/eWithin; const compiles,,med
DCL13-C,138,sqlite,ext/rtree/rtree.c,1561,TP,tracePoint param pCur only read via pCur->aNode[idx]; const compiles,,med
INT32-C,139,sqlite,ext/rtree/rtree.c,1566,FP,idx is a tiny queue index in trace code; cannot approach INT_MAX,,high
ARR00-C,140,sqlite,ext/rtree/rtree.c,1568,FP,aNode[idx] read guarded by if(idx<RTREE_CACHE_SZ) at line 1567 (dead trace code anyway),,high
ARR00-C,141,sqlite,ext/rtree/rtree.c,1579,FP,ii is the for-loop counter initialized ii=0 at line 1579; not uninitialized; bound is nPoint,,high
INT32-C,142,sqlite,ext/rtree/rtree.c,1600,FP,anQueue decrement balanced against prior increments in rtreeSearchPointNew; counter never INT_MIN,,high
INT32-C,143,sqlite,ext/rtree/rtree.c,1603,FP,anQueue[level] decrement balanced; bounded u32-domain counter cannot underflow to INT_MIN,,high
INT32-C,144,sqlite,ext/rtree/rtree.c,1604,FP,nPoint decrement guarded by ALWAYS(p->nPoint) i.e. nPoint>0; cannot underflow,,high
INT32-C,145,sqlite,ext/rtree/rtree.c,1612,FP,j+1 where j=i*2+1 and i is small heap index; product bounded by n<nPoint; no overflow,,high
ARR30-C,146,sqlite,ext/rtree/rtree.c,1652,FP,p->iCell++ bounded by while(p->iCell<nCell) with nCell=NCELL(pNode) and assert(nCell<200),,high
EXP30-C,147,sqlite,ext/rtree/rtree.c,1652,FP,p is assigned once from rtreeSearchPointFirst at loop head; no unsequenced modify-and-access,,high
EXP33-C,148,sqlite,ext/rtree/rtree.c,1652,FP,p is assigned in the while condition before any use; not used uninitialized,,high
EXP34-C,149,sqlite,ext/rtree/rtree.c,1652,FP,loop body entered only when p!=0 (condition (p=...)!=0); dereference safe,,high
EXP34-C,150,sqlite,ext/rtree/rtree.c,1658,FP,pNode from rtreeNodeOfFirstSearchPoint; rc checked (if(rc)return) before NCELL(pNode) use,,high
INT32-C,151,sqlite,ext/rtree/rtree.c,1660,FP,(sqlite3_rtree_dbl)-1 is a cast of constant -1 to double; no integer overflow,,high
INT32-C,152,sqlite,ext/rtree/rtree.c,1663,FP,aConstraint + ii pointer arithmetic with ii<nConstraint valid index into allocated array,,high
EXP33-C,153,sqlite,ext/rtree/rtree.c,1682,FP,x is RtreeSearchPoint; x.iLevel assigned line 1681 before use; fields set on all taken paths,,high
EXP34-C,154,sqlite,ext/rtree/rtree.c,1744,FP,p guarded by if(rc==SQLITE_OK && ALWAYS(p)) before p->iCell access,,high
EXP34-C,155,sqlite,ext/rtree/rtree.c,1766,FP,p guarded by NEVER(p==0) return at line 1765 before p->iCell use,,high
INT32-C,156,sqlite,ext/rtree/rtree.c,1770,FP,i is the column index param (i<=nDim2 small); i-1 cannot overflow,,high
INT30-C,157,sqlite,ext/rtree/rtree.c,1844,FP,sizeof(*pInfo)+pSrc->iSize: iSize is u32 from a pointer blob created by trusted geometry callback not raw DB bytes; realloc64 u64 arg,,high
EXP33-C,158,sqlite,ext/rtree/rtree.c,1844,FP,pInfo assigned from sqlite3_malloc64 and NULL-checked (if(!pInfo)return) before memset deref,,high
DCL13-C,159,sqlite,ext/rtree/rtree.c,1872,FP,argv signature fixed by xFilter function-pointer typedef and elements passed to non-const sqlite3_value APIs,,high
INT30-C,160,sqlite,ext/rtree/rtree.c,1921,FP,sizeof(RtreeConstraint)*argc to sqlite3_malloc64 (u64); argc is bounded SQL constraint count not raw bytes,,high
INT32-C,161,sqlite,ext/rtree/rtree.c,1921,FP,argc is small bounded query-constraint count; product fits size_t no overflow,,high
ARR38-C,162,sqlite,ext/rtree/rtree.c,1926,FP,memset size sizeof(RtreeConstraint)*argc matches the just-allocated buffer; argc bounded,,high
INT32-C,163,sqlite,ext/rtree/rtree.c,1926,FP,same bounded argc; arithmetic in size_t cannot overflow for realistic constraint counts,,high
INT30-C,164,sqlite,ext/rtree/rtree.c,1926,FP,product bounded by small argc; no wrap,,high
INT32-C,165,sqlite,ext/rtree/rtree.c,1926,FP,argc small; no signed overflow,,high
ARR38-C,166,sqlite,ext/rtree/rtree.c,1927,FP,memset of anQueue sized sizeof(u32)*(iDepth+1); iDepth<=RTREE_MAX_DEPTH=40 and anQueue is [RTREE_MAX_DEPTH+1],,high
INT32-C,167,sqlite,ext/rtree/rtree.c,1927,FP,iDepth bounded <=RTREE_MAX_DEPTH (checked at load line 789); +1 fits and matches array size,,high
INT30-C,168,sqlite,ext/rtree/rtree.c,1927,FP,sizeof(u32)*(iDepth+1) bounded small; no wrap,,high
INT32-C,169,sqlite,ext/rtree/rtree.c,1927,FP,iDepth+1 with iDepth<=40 cannot overflow,,high
INT32-C,170,sqlite,ext/rtree/rtree.c,1933,FP,ii*2 where ii<argc small constraint index; no overflow,,high
INT32-C,171,sqlite,ext/rtree/rtree.c,1934,FP,idxStr[ii*2+1]-'0' is a char-to-digit subtraction yielding small int; idxStr length asserted ==argc*2,,high
INT32-C,172,sqlite,ext/rtree/rtree.c,1934,FP,ii*2+1 with ii<argc small; no overflow and within asserted idxStr length,,high
INT32-C,173,sqlite,ext/rtree/rtree.c,1934,FP,ii*2 bounded small index; no overflow,,high
INT32-C,174,sqlite,ext/rtree/rtree.c,1946,FP,iDepth+1 bounded by RTREE_MAX_DEPTH; no overflow,,high
FLP34-C,175,sqlite,ext/rtree/rtree.c,1952,FP,(double)iVal is intentional int64-to-double conversion guarded by the >=1<<48 range adjustment that follows,,high
EXP00-C,176,sqlite,ext/rtree/rtree.c,1953,FP,((sqlite3_int64)1)<<48 in comparison is unambiguous; precedence advisory only not a defect,,med
INT32-C,177,sqlite,ext/rtree/rtree.c,1953,FP,1<<48 on a 64-bit sqlite3_int64 is well within range; no overflow or UB,,high
INT32-C,178,sqlite,ext/rtree/rtree.c,1954,FP,-(1<<48) negation of a 64-bit value far from INT64_MIN; well defined,,high
INT32-C,179,sqlite,ext/rtree/rtree.c,1954,FP,1<<48 on sqlite3_int64 well defined,,high
INT32-C,180,sqlite,ext/rtree/rtree.c,1982,FP,iDepth+1 bounded by RTREE_MAX_DEPTH; no overflow,,high
EXP34-C,181,sqlite,ext/rtree/rtree.c,1986,FP,pNew guarded by NEVER(pNew==0)return SQLITE_NOMEM before pNew->id write,,high
DCL13-C,182,sqlite,ext/rtree/rtree.c,2036,FP,tab signature fixed by xBestIndex function-pointer typedef; cannot add const,,high
ENV01-C,183,sqlite,ext/rtree/rtree.c,2044,FP,zIdxStr is a fixed local index-string buffer not an environment variable; ENV01 misclassification,,high
MEM05-C,184,sqlite,ext/rtree/rtree.c,2044,FP,zIdxStr is fixed-size array RTREE_MAX_DIMENSIONS*8+1 (compile-time constant) not a VLA,,high
ARR00-C,185,sqlite,ext/rtree/rtree.c,2051,FP,ii is the for-loop counter set ii=0 at line 2051; not uninitialized; bound is pIdxInfo->nConstraint,,high
INT30-C,186,sqlite,ext/rtree/rtree.c,2058,FP,sizeof(zIdxStr)-1 is a compile-time constant (41-1); cannot underflow,,high
INT14-C,187,sqlite,ext/rtree/rtree.c,2104,FP,iIdx bitwise/arithmetic mix is readability advisory; iIdx is bounded buffer index not a defect,,low
ARR38-C,188,sqlite,ext/rtree/rtree.c,2117,FP,memcpy size iIdx+1 with iIdx<sizeof(zIdxStr)-1 loop bound; copies into freshly malloc'd iIdx+1 buffer,,high
INT34-C,189,sqlite,ext/rtree/rtree.c,2120,FP,iIdx/2 is non-negative (iIdx starts 0 only increments) and < dimension count; shift amount valid for i64 nRowEst,,high
INT13-C,190,sqlite,ext/rtree/rtree.c,2120,FP,iIdx>>division readability advisory; iIdx non-negative bounded; no signed-shift defect,,low
FLP34-C,191,sqlite,ext/rtree/rtree.c,2121,FP,c.f to double is the intended REAL32 coordinate readout; values are finite floats from storage,,high
FLP34-C,192,sqlite,ext/rtree/rtree.c,2121,FP,second coordinate c.f double conversion same intended readout,,high
DCL13-C,193,sqlite,ext/rtree/rtree.c,2130,TP,"cellArea param pRtree only read (eCoordType,nDim); const compiles",,high
DCL13-C,194,sqlite,ext/rtree/rtree.c,2130,TP,cellArea param p only read via p->aCoord[*]; pointees not mutated; const compiles,,high
DCL13-C,195,sqlite,ext/rtree/rtree.c,2160,TP,cellMargin param pRtree only read (nDim2); const compiles,,high
DCL13-C,196,sqlite,ext/rtree/rtree.c,2160,TP,cellMargin param p only read via DCOORD(p->aCoord[*]); const compiles,,high
INT32-C,197,sqlite,ext/rtree/rtree.c,2164,FP,ii+1 with ii=nDim2-2<=8 small; no overflow,,high
INT32-C,198,sqlite,ext/rtree/rtree.c,2165,FP,ii-=2 on small bounded loop variable; cannot underflow to INT_MIN,,high
DCL13-C,199,sqlite,ext/rtree/rtree.c,2173,TP,cellUnion param pRtree only read (eCoordType); const compiles,,high
DCL13-C,200,sqlite,ext/rtree/rtree.c,2173,TP,cellUnion param p2 only read; only p1 is written so p2 const compiles,,high
INT32-C,201,sqlite,ext/rtree/rtree.c,2178,FP,ii+1 with ii<nDim2<=10 small; no overflow,,high
INT32-C,202,sqlite,ext/rtree/rtree.c,2178,FP,ii+1 bounded small index; no overflow,,high
INT32-C,203,sqlite,ext/rtree/rtree.c,2178,FP,ii+1 bounded small index; no overflow,,high
INT32-C,204,sqlite,ext/rtree/rtree.c,2184,FP,ii+1 bounded small index in int branch; no overflow,,high
INT32-C,205,sqlite,ext/rtree/rtree.c,2184,FP,ii+1 bounded small index; no overflow,,high
INT32-C,206,sqlite,ext/rtree/rtree.c,2184,FP,ii+1 bounded small index; no overflow,,high
INT32-C,207,sqlite,ext/rtree/rtree.c,2185,FP,ii+=2 on small bounded loop variable; no overflow,,high
DCL13-C,208,sqlite,ext/rtree/rtree.c,2194,TP,"cellContains param pRtree only read (eCoordType,nDim2); const compiles",,high
DCL13-C,209,sqlite,ext/rtree/rtree.c,2194,TP,cellContains param p1 only read via a1[0..1].i/f; const compiles,,high
DCL13-C,210,sqlite,ext/rtree/rtree.c,2194,TP,cellContains param p2 only read via a2[0..1]; const compiles,,high
ARR00-C,211,sqlite,ext/rtree/rtree.c,2197,FP,ii is for-loop counter ii=0 at line 2197; not uninitialized; bound nDim2,,high
