rule,idx,project,file,line,verdict,reason,provenance,confidence
PRE00-C,22,sqlite,src/sqliteInt.h,788,TP,"MAX(A,B) evaluates A and B twice each genuine multi-eval",,med
PRE12-C,23,sqlite,src/sqliteInt.h,788,TP,"MAX(A,B) evaluates A multiple times genuine PRE12",,med
PRE00-C,24,sqlite,src/sqliteInt.h,794,TP,SWAP evaluates A and B twice each (lvalue swap) genuine multi-eval breaks on side-effecting args,,med
PRE01-C,25,sqlite,src/sqliteInt.h,794,FP,SWAP TYPE is a type name in TYPE t=A cannot be parenthesized,,high
PRE01-C,26,sqlite,src/sqliteInt.h,794,FP,SWAP A is an lvalue assignment target in a swap statement-block parenthesization adds no safety multi-eval is the real issue,,low
PRE01-C,27,sqlite,src/sqliteInt.h,794,FP,SWAP B is an lvalue assignment target in a swap statement-block parenthesization adds no safety,,low
PRE10-C,28,sqlite,src/sqliteInt.h,794,TP,SWAP is a brace statement block not do-while wrapped dangling-semicolon hazard genuine PRE10,,med
PRE12-C,29,sqlite,src/sqliteInt.h,794,TP,SWAP evaluates A multiple times genuine PRE12,,med
PRE00-C,30,sqlite,src/sqliteInt.h,936,TP,"SQLITE_WITHIN(P,S,E) evaluates P twice genuine multi-eval",,med
PRE12-C,31,sqlite,src/sqliteInt.h,936,TP,SQLITE_WITHIN evaluates P multiple times genuine PRE12,,med
PRE00-C,32,sqlite,src/sqliteInt.h,960,TP,"SQLITE_OVERFLOW(P,S,E) evaluates P twice genuine multi-eval",,med
PRE12-C,33,sqlite,src/sqliteInt.h,960,TP,SQLITE_OVERFLOW evaluates P multiple times genuine PRE12,,med
DCL36-C,34,sqlite,src/sqliteInt.h,1013,FP,sqlite3one declarations at 1011 and 1013 are in mutually exclusive #ifdef SQLITE_AMALGAMATION/#else branches never both live,,high
PRE00-C,35,sqlite,src/sqliteInt.h,1126,TP,TREETRACE evaluates S twice ((S)->selId and trailing (S)) genuine multi-eval,,med
PRE01-C,36,sqlite,src/sqliteInt.h,1126,FP,TREETRACE X is a parenthesized printf arg list passed to sqlite3DebugPrintf X cannot be parenthesized,,high
PRE12-C,37,sqlite,src/sqliteInt.h,1126,TP,TREETRACE evaluates S multiple times genuine PRE12,,med
PRE01-C,38,sqlite,src/sqliteInt.h,1167,FP,WHERETRACE X is a parenthesized printf arg list cannot be parenthesized,,high
PRE01-C,39,sqlite,src/sqliteInt.h,1254,TP,SCHEMA_TABLE(x) uses x unparenthesized in x==1 genuine precedence hazard PRE01,,low
PRE00-C,40,sqlite,src/sqliteInt.h,1261,FP,ArraySize(X) X appears only inside sizeof (unevaluated) no runtime multiple evaluation,,high
PRE01-C,41,sqlite,src/sqliteInt.h,1261,FP,ArraySize X used only as sizeof operand and array name in subscript no precedence hazard,,med
PRE12-C,42,sqlite,src/sqliteInt.h,1261,FP,ArraySize sizeof operand is unevaluated no multiple evaluation occurs,,high
PRE00-C,43,sqlite,src/sqliteInt.h,1266,TP,IsPowerOfTwo(X) (((X)&((X)-1))==0) evaluates X twice genuine multi-eval,,med
PRE12-C,44,sqlite,src/sqliteInt.h,1266,TP,IsPowerOfTwo evaluates X multiple times genuine PRE12,,med
PRE00-C,45,sqlite,src/sqliteInt.h,1294,FP,GLOBAL v only the &(v) evaluates sizeof(v) is unevaluated single runtime evaluation,,high
PRE01-C,46,sqlite,src/sqliteInt.h,1294,FP,GLOBAL t is a type name in (t*) cast cannot be parenthesized,,high
PRE12-C,47,sqlite,src/sqliteInt.h,1294,FP,GLOBAL v only &(v) evaluated sizeof unevaluated no multiple evaluation,,high
PRE01-C,48,sqlite,src/sqliteInt.h,1300,FP,"GLOBAL(t,v)=v is a bare object-name passthrough always a global var name no precedence hazard",,med
PRE00-C,49,sqlite,src/sqliteInt.h,1413,TP,SMASKBIT32(n) evaluates n twice ((n)<=31 and <<(n)) genuine multi-eval,,med
PRE12-C,50,sqlite,src/sqliteInt.h,1413,TP,SMASKBIT32 evaluates n multiple times genuine PRE12,,med
PRE00-C,51,sqlite,src/sqliteInt.h,1518,TP,DbHasProperty evaluates P twice (&(P))==(P) genuine multi-eval,,med
PRE01-C,52,sqlite,src/sqliteInt.h,1518,FP,DbHasProperty I appears only in aDb[I] subscript which is self-delimiting no precedence hazard,,med
PRE12-C,53,sqlite,src/sqliteInt.h,1518,TP,DbHasProperty evaluates P multiple times genuine PRE12,,med
PRE01-C,54,sqlite,src/sqliteInt.h,1519,FP,DbHasAnyProperty I appears only in aDb[I] subscript self-delimiting no precedence hazard,,med
PRE01-C,55,sqlite,src/sqliteInt.h,1520,FP,DbSetProperty I appears only in aDb[I] subscript self-delimiting no precedence hazard,,med
PRE01-C,56,sqlite,src/sqliteInt.h,1521,FP,DbClearProperty I appears only in aDb[I] subscript self-delimiting no precedence hazard,,med
STR00-C,57,sqlite,src/sqliteInt.h,1687,FP,nextAutovac signed char stores a numeric autovac setting (negative sentinel <0) not character data STR00 inapplicable,,high
PRE01-C,58,sqlite,src/sqliteInt.h,2131,FP,"FUNCTION nArg is a comma-delimited initializer slot {nArg, no precedence hazard",,med
PRE01-C,59,sqlite,src/sqliteInt.h,2131,TP,FUNCTION bNC used as bNC*SQLITE_FUNC_NEEDCOLL unparenthesized in multiplicative context genuine PRE01,,low
PRE01-C,60,sqlite,src/sqliteInt.h,2131,FP,FUNCTION xFunc is a comma-delimited initializer slot no precedence hazard,,med
PRE01-C,61,sqlite,src/sqliteInt.h,2135,FP,VFUNCTION nArg is a comma-delimited initializer slot no precedence hazard,,med
PRE01-C,62,sqlite,src/sqliteInt.h,2135,TP,VFUNCTION bNC used as bNC*SQLITE_FUNC_NEEDCOLL unparenthesized multiplicative context genuine PRE01,,low
PRE01-C,63,sqlite,src/sqliteInt.h,2135,FP,VFUNCTION xFunc is a comma-delimited initializer slot no precedence hazard,,med
PRE05-C,64,sqlite,src/sqliteInt.h,2135,FP,VFUNCTION #zName intentionally stringifies the literal name token two-level indirection would be wrong PRE05 misfire,,high
PRE01-C,65,sqlite,src/sqliteInt.h,2138,FP,SFUNCTION nArg is a comma-delimited initializer slot no precedence hazard,,med
PRE01-C,66,sqlite,src/sqliteInt.h,2138,FP,SFUNCTION xFunc is a comma-delimited initializer slot no precedence hazard,,med
PRE05-C,67,sqlite,src/sqliteInt.h,2138,FP,SFUNCTION #zName intentionally stringifies literal token PRE05 misfire,,high
PRE01-C,68,sqlite,src/sqliteInt.h,2141,FP,MFUNCTION nArg is a comma-delimited initializer slot no precedence hazard,,med
PRE01-C,69,sqlite,src/sqliteInt.h,2141,FP,MFUNCTION xPtr is a comma-delimited initializer slot no precedence hazard,,med
PRE01-C,70,sqlite,src/sqliteInt.h,2141,FP,MFUNCTION xFunc is a comma-delimited initializer slot no precedence hazard,,med
PRE05-C,71,sqlite,src/sqliteInt.h,2141,FP,MFUNCTION #zName intentionally stringifies literal token PRE05 misfire,,high
PRE01-C,72,sqlite,src/sqliteInt.h,2144,FP,JFUNCTION nArg is a comma-delimited initializer slot no precedence hazard,,med
PRE01-C,73,sqlite,src/sqliteInt.h,2144,TP,JFUNCTION iArg used as iArg|((bJsonB)*JSON_BLOB) unparenthesized before bitwise-or genuine PRE01,,low
PRE01-C,74,sqlite,src/sqliteInt.h,2144,FP,JFUNCTION xFunc is a comma-delimited initializer slot no precedence hazard,,med
PRE05-C,75,sqlite,src/sqliteInt.h,2144,FP,JFUNCTION #zName intentionally stringifies literal token PRE05 misfire,,high
PRE01-C,76,sqlite,src/sqliteInt.h,2149,FP,INLINE_FUNC nArg is a comma-delimited initializer slot no precedence hazard,,med
PRE05-C,77,sqlite,src/sqliteInt.h,2149,FP,INLINE_FUNC #zName intentionally stringifies literal token PRE05 misfire,,high
PRE01-C,78,sqlite,src/sqliteInt.h,2153,FP,TEST_FUNC nArg is a comma-delimited initializer slot no precedence hazard,,med
PRE05-C,79,sqlite,src/sqliteInt.h,2153,FP,TEST_FUNC #zName intentionally stringifies literal token PRE05 misfire,,high
PRE01-C,80,sqlite,src/sqliteInt.h,2158,FP,DFUNCTION nArg is a comma-delimited initializer slot no precedence hazard,,med
PRE01-C,81,sqlite,src/sqliteInt.h,2158,FP,DFUNCTION xFunc is a comma-delimited initializer slot no precedence hazard,,med
PRE05-C,82,sqlite,src/sqliteInt.h,2158,FP,DFUNCTION #zName intentionally stringifies literal token PRE05 misfire,,high
PRE01-C,83,sqlite,src/sqliteInt.h,2161,FP,PURE_DATE nArg is a comma-delimited initializer slot no precedence hazard,,med
PRE01-C,84,sqlite,src/sqliteInt.h,2161,FP,PURE_DATE xFunc is a comma-delimited initializer slot no precedence hazard,,med
PRE05-C,85,sqlite,src/sqliteInt.h,2161,FP,PURE_DATE #zName intentionally stringifies literal token PRE05 misfire,,high
PRE01-C,86,sqlite,src/sqliteInt.h,2165,FP,FUNCTION2 nArg is a comma-delimited initializer slot no precedence hazard,,med
PRE01-C,87,sqlite,src/sqliteInt.h,2165,TP,FUNCTION2 bNC used as bNC*SQLITE_FUNC_NEEDCOLL unparenthesized multiplicative context genuine PRE01,,low
PRE01-C,88,sqlite,src/sqliteInt.h,2165,FP,FUNCTION2 xFunc is a comma-delimited initializer slot no precedence hazard,,med
PRE01-C,89,sqlite,src/sqliteInt.h,2165,TP,"FUNCTION2 expands to struct initializer using bare 'extraFlags' as '|extraFlags' and 'bNC' as 'bNC*FLAG'; param genuinely unparenthesized, arg like a?b:c or a|b would misbind",,high
PRE05-C,90,sqlite,src/sqliteInt.h,2165,FP,PRE05 misfire: '#zName' stringification is the intended/correct behavior to embed the literal function name; not a defect,,high
PRE01-C,91,sqlite,src/sqliteInt.h,2169,TP,STR_FUNCTION uses bare 'nArg' as first struct field; param unparenthesized in replacement,,high
PRE01-C,92,sqlite,src/sqliteInt.h,2169,TP,STR_FUNCTION uses bare 'pArg' as a struct-init value; unparenthesized param,,med
PRE01-C,93,sqlite,src/sqliteInt.h,2169,TP,STR_FUNCTION uses 'bNC' as 'bNC*SQLITE_FUNC_NEEDCOLL'; unparenthesized factor would misbind on additive arg,,high
PRE01-C,94,sqlite,src/sqliteInt.h,2169,TP,STR_FUNCTION uses bare 'xFunc' as struct field; unparenthesized param,,med
PRE05-C,95,sqlite,src/sqliteInt.h,2169,FP,PRE05 misfire: '#zName' stringification is intended to capture the function name literal,,high
PRE01-C,96,sqlite,src/sqliteInt.h,2173,TP,LIKEFUNC uses bare 'nArg' as struct field; unparenthesized param,,high
PRE01-C,97,sqlite,src/sqliteInt.h,2173,TP,"LIKEFUNC uses 'arg' as '(void *)arg'; cast binds tighter than e.g. additive, unparenthesized",,med
PRE01-C,98,sqlite,src/sqliteInt.h,2173,TP,LIKEFUNC uses bare 'flags' as '|flags'; unparenthesized param can misbind,,high
PRE05-C,99,sqlite,src/sqliteInt.h,2173,FP,PRE05 misfire: '#zName' stringification is intended behavior,,high
PRE01-C,100,sqlite,src/sqliteInt.h,2176,TP,WAGGREGATE uses bare 'nArg' as struct field; unparenthesized param,,high
PRE01-C,101,sqlite,src/sqliteInt.h,2176,TP,WAGGREGATE uses 'nc' as 'nc*SQLITE_FUNC_NEEDCOLL'; unparenthesized factor misbinds on additive arg,,high
PRE01-C,102,sqlite,src/sqliteInt.h,2176,TP,WAGGREGATE uses bare 'xStep' as struct field; unparenthesized param,,med
PRE01-C,103,sqlite,src/sqliteInt.h,2176,TP,WAGGREGATE uses bare 'xFinal' as struct field; unparenthesized param,,med
PRE01-C,104,sqlite,src/sqliteInt.h,2176,TP,WAGGREGATE uses bare 'xValue' as struct field; unparenthesized param,,med
PRE01-C,105,sqlite,src/sqliteInt.h,2176,TP,WAGGREGATE uses bare 'xInverse' as struct field; unparenthesized param,,med
PRE01-C,106,sqlite,src/sqliteInt.h,2176,TP,WAGGREGATE uses bare 'f' as '|f'; unparenthesized param can misbind,,high
PRE05-C,107,sqlite,src/sqliteInt.h,2176,FP,PRE05 misfire: '#zName' stringification is intended behavior,,high
PRE01-C,108,sqlite,src/sqliteInt.h,2179,TP,INTERNAL_FUNCTION uses bare 'nArg' as struct field; unparenthesized param,,high
PRE01-C,109,sqlite,src/sqliteInt.h,2179,TP,INTERNAL_FUNCTION uses bare 'xFunc' as struct field; unparenthesized param,,med
PRE05-C,110,sqlite,src/sqliteInt.h,2179,FP,PRE05 misfire: '#zName' stringification is intended behavior,,high
PRE02-C,111,sqlite,src/sqliteInt.h,2316,TP,object-like macro SQLITE_SO_UNDEFINED defined as bare -1; should be (-1) to avoid misbinding in expressions like a-SQLITE_SO_UNDEFINED,,high
INT12-C,112,sqlite,src/sqliteInt.h,2446,FP,"line 2446 is 'union {' not a bit-field; no plain-int bit-field declared, sqc misidentified",,high
INT12-C,113,sqlite,src/sqliteInt.h,2447,FP,line 2447 is 'struct {' (tab variant) not a bit-field; no signedness issue,,high
INT12-C,114,sqlite,src/sqliteInt.h,2456,FP,line 2456 is 'struct {' (vtab variant); 'int nArg' is a plain int member not a bit-field,,high
PRE00-C,115,sqlite,src/sqliteInt.h,2519,TP,ExprIsVtab(X) evaluates X twice: (X)->op and (X)->y.pTab; side-effecting arg double-evaluated,,high
PRE12-C,116,sqlite,src/sqliteInt.h,2519,TP,ExprIsVtab evaluates parameter X multiple times; inline function preferable,,high
PRE00-C,117,sqlite,src/sqliteInt.h,2945,TP,"AggInfoColumnReg(A,I) evaluates A twice: assert((A)->iFirstReg) and (A)->iFirstReg+(I)",,high
PRE12-C,118,sqlite,src/sqliteInt.h,2945,TP,AggInfoColumnReg evaluates parameter A multiple times,,high
PRE00-C,119,sqlite,src/sqliteInt.h,2946,TP,"AggInfoFuncReg(A,I) evaluates A three times (assert + iFirstReg + nColumn)",,high
PRE12-C,120,sqlite,src/sqliteInt.h,2946,TP,AggInfoFuncReg evaluates parameter A multiple times,,high
PRE00-C,121,sqlite,src/sqliteInt.h,2950,TP,AggInfoFuncReg (NDEBUG branch) evaluates A twice: (A)->iFirstReg+(A)->nColumn,,high
PRE12-C,122,sqlite,src/sqliteInt.h,2950,TP,AggInfoFuncReg evaluates parameter A multiple times,,high
INT12-C,123,sqlite,src/sqliteInt.h,3080,FP,"line 3080 is 'union {' not a bit-field; sqc misidentified, no signedness issue",,high
INT12-C,124,sqlite,src/sqliteInt.h,3085,FP,line 3085 is 'union {' not a bit-field; no plain-int bit-field present,,high
PRE00-C,125,sqlite,src/sqliteInt.h,3145,TP,"ExprHasAllProperty(E,P) evaluates P twice: &(u32)(P) and ==(u32)(P)",,high
PRE12-C,126,sqlite,src/sqliteInt.h,3145,TP,ExprHasAllProperty evaluates parameter P multiple times,,high
PRE00-C,127,sqlite,src/sqliteInt.h,3206,TP,"IsWindowFunc(p) evaluates p multiple times: ExprHasProperty((p),..) and p->y.pWin->eFrmType",,high
PRE01-C,128,sqlite,src/sqliteInt.h,3206,TP,IsWindowFunc uses bare 'p' as 'p->y.pWin' in replacement; unparenthesized param,,high
PRE12-C,129,sqlite,src/sqliteInt.h,3206,TP,IsWindowFunc evaluates parameter p multiple times,,high
PRE00-C,130,sqlite,src/sqliteInt.h,3656,TP,IsNestedFrom(X) evaluates X multiple times: (X)->fg.isSubquery and (X)->u4.pSubq->pSelect,,high
PRE12-C,131,sqlite,src/sqliteInt.h,3656,TP,IsNestedFrom evaluates parameter X multiple times,,high
PRE01-C,132,sqlite,src/sqliteInt.h,3735,TP,IgnorableDistinct(X) uses bare 'X' as 'X->eDest'; unparenthesized param,,med
PRE01-C,133,sqlite,src/sqliteInt.h,3741,TP,IgnorableOrderby(X) uses bare 'X' as 'X->eDest'; unparenthesized param,,med
PRE00-C,134,sqlite,src/sqliteInt.h,3812,TP,"DbMaskTest(M,I) evaluates I twice: (I)/8 and (I)&7",,high
PRE12-C,135,sqlite,src/sqliteInt.h,3812,TP,DbMaskTest evaluates parameter I multiple times,,high
PRE00-C,136,sqlite,src/sqliteInt.h,3813,FP,"DbMaskZero(M) is memset((M),0,sizeof(M)): second M is inside sizeof which is unevaluated, so M evaluated once at runtime",,med
PRE12-C,137,sqlite,src/sqliteInt.h,3813,FP,DbMaskZero M appears only in unevaluated sizeof operand otherwise once; no runtime double-evaluation,,med
PRE00-C,138,sqlite,src/sqliteInt.h,3814,TP,"DbMaskSet(M,I) evaluates I twice: (I)/8 and (I)&7",,high
PRE12-C,139,sqlite,src/sqliteInt.h,3814,TP,DbMaskSet evaluates parameter I multiple times,,high
PRE00-C,140,sqlite,src/sqliteInt.h,4617,TP,"SQLITE_SKIP_UTF8(zIn) evaluates zIn multiple times across statements ((*(zIn++)), while(*zIn), zIn++)",,high
PRE01-C,141,sqlite,src/sqliteInt.h,4617,TP,"SQLITE_SKIP_UTF8 uses bare 'zIn' (zIn++, *zIn) in replacement; unparenthesized param",,med
PRE02-C,142,sqlite,src/sqliteInt.h,4617,FP,PRE02 misfire: SQLITE_SKIP_UTF8 is a brace-enclosed statement block not an expression; replacement parenthesization does not apply,,high
PRE10-C,143,sqlite,src/sqliteInt.h,4617,TP,SQLITE_SKIP_UTF8 is a multi-statement brace block not wrapped in do{}while(0); dangles in unbraced if/else,,high
PRE12-C,144,sqlite,src/sqliteInt.h,4617,TP,SQLITE_SKIP_UTF8 evaluates parameter zIn multiple times,,high
PRE00-C,145,sqlite,src/sqliteInt.h,4676,TP,sqlite3Toupper(x) evaluates x twice: (x)& and CtypeMap[(unsigned char)(x)],,high
PRE12-C,146,sqlite,src/sqliteInt.h,4676,TP,sqlite3Toupper evaluates parameter x multiple times,,high
PRE00-C,147,sqlite,src/sqliteInt.h,4694,TP,sqlite3Isquote(x) evaluates x four times in the OR chain,,high
PRE12-C,148,sqlite,src/sqliteInt.h,4694,TP,sqlite3Isquote evaluates parameter x multiple times,,high
PRE00-C,149,sqlite,src/sqliteInt.h,4695,TP,sqlite3JsonId1(x) evaluates x twice: sqlite3IsIdChar(x) and (x)<'0',,high
PRE12-C,150,sqlite,src/sqliteInt.h,4695,TP,sqlite3JsonId1 evaluates parameter x multiple times,,high
PRE00-C,151,sqlite,src/sqliteInt.h,4812,TP,IsNaN(X) evaluates X twice: (X)&EXP754 and (X)&MAN754,,high
PRE12-C,152,sqlite,src/sqliteInt.h,4812,TP,IsNaN evaluates parameter X multiple times,,high
EXP37-C,153,sqlite,src/sqliteInt.h,4846,FP,EXP37 misfire: sqlite3MPrintf is a proper variadic prototype declared with stdarg-style '...'; rule message is spurious,,high
EXP37-C,154,sqlite,src/sqliteInt.h,4849,FP,EXP37 misfire: sqlite3DebugPrintf is a valid variadic prototype; no defect,,high
EXP37-C,155,sqlite,src/sqliteInt.h,4856,FP,EXP37 misfire: sqlite3TreeViewLine valid variadic prototype,,high
EXP37-C,156,sqlite,src/sqliteInt.h,4907,FP,EXP37 misfire on variadic prototype sqlite3 tree-view decl; spurious,,high
API02-C,157,sqlite,src/sqliteInt.h,5243,FP,"API02 misfire: pMask is a scalar int* out-parameter (bitmask result), not an array buffer needing a size arg",,high
PRE00-C,158,sqlite,src/sqliteInt.h,5262,TP,sqlite3ParseToplevel(p) evaluates p three times in the ?: expression,,high
PRE12-C,159,sqlite,src/sqliteInt.h,5262,TP,sqlite3ParseToplevel evaluates parameter p multiple times,,high
PRE01-C,160,sqlite,src/sqliteInt.h,5272,TP,sqlite3ParseToplevel (OMIT_TRIGGER branch) defines macro as bare 'p'; unparenthesized replacement,,med
PRE00-C,161,sqlite,src/sqliteInt.h,5340,TP,"getVarint32(A,B) evaluates A and B multiple times across the ?: branches",,high
PRE12-C,162,sqlite,src/sqliteInt.h,5340,TP,getVarint32 evaluates parameter A multiple times,,high
PRE00-C,163,sqlite,src/sqliteInt.h,5342,TP,"getVarint32NR(A,B) evaluates A twice and B multiple times (B=...;if(B>=0x80)...)",,high
PRE01-C,164,sqlite,src/sqliteInt.h,5342,TP,getVarint32NR uses bare 'B' as assignment lvalue and &(B); param unparenthesized in replacement,,med
PRE12-C,165,sqlite,src/sqliteInt.h,5342,TP,getVarint32NR evaluates parameter A multiple times,,high
PRE00-C,166,sqlite,src/sqliteInt.h,5344,TP,"putVarint32(A,B) evaluates A and B multiple times across the ?: branches",,high
PRE12-C,167,sqlite,src/sqliteInt.h,5344,TP,putVarint32 evaluates parameter A multiple times,,high
EXP37-C,168,sqlite,src/sqliteInt.h,5361,FP,EXP37 misfire: sqlite3ErrorWithMsg valid variadic prototype,,high
EXP37-C,169,sqlite,src/sqliteInt.h,5455,FP,EXP37 misfire: sqlite3NestedParse valid variadic prototype,,high
PRE00-C,170,sqlite,src/sqliteInt.h,5618,TP,sqlite3VtabInSync(db) evaluates db twice: (db)->nVTrans and (db)->aVTrans,,high
PRE12-C,171,sqlite,src/sqliteInt.h,5618,TP,sqlite3VtabInSync evaluates parameter db multiple times,,high
PRE01-C,172,sqlite,src/sqliteInt.h,5808,FP,"IOTRACE(A): A is a call argument-list token (sqlite3IoTrace A); parenthesizing it is not applicable, no precedence hazard",,high
PRE10-C,173,sqlite,src/sqliteInt.h,5808,TP,IOTRACE(A) expands to 'if(...){...}' not wrapped in do{}while(0); dangling-else hazard in unbraced if/else,,high
EXP37-C,174,sqlite,src/sqliteInt.h,5810,FP,EXP37 misfire: sqlite3IoTrace function-pointer variadic decl is valid,,high
API02-C,175,sqlite,src/sqliteInt.h,5879,FP,"API02 misfire: pnOpt is a scalar int* out-parameter (count result), not an array needing a size arg",,high
PRE01-C,176,sqlite,src/sqliteInt.h,5893,TP,IS_STMT_SCANSTATUS(db) uses bare 'db' as 'db->flags' in replacement; unparenthesized param,,med
