rule,idx,project,file,line,verdict,reason,provenance,confidence
MEM30-C,39,sqlite,ext/fts3/fts3_aux.c,448,FP,filter.zTerm holds fresh mprintf buffer passed to SegReaderCursor not freed memory,,high
MEM30-C,40,sqlite,ext/fts3/fts3_aux.c,448,FP,filter is embedded member passing zTerm to a function is not a freed-pointer access,,high
MEM30-C,41,sqlite,ext/fts3/fts3_aux.c,448,FP,filter.nTerm is an int member set from strlen not a freed pointer,,high
MEM30-C,42,sqlite,ext/fts3/fts3_aux.c,448,FP,filter member read after being repopulated no UAF,,high
MEM30-C,43,sqlite,ext/fts3/fts3_aux.c,448,FP,csr embedded member reinitialized by SegReaderCursor passed by address not freed memory,,high
MEM30-C,44,sqlite,ext/fts3/fts3_aux.c,451,FP,csr embedded member passed to SegReaderStart freshly initialized no UAF,,high
MEM30-C,45,sqlite,ext/fts3/fts3_aux.c,451,FP,filter member passed to SegReaderStart after repopulation no freed-pointer access,,high
DCL13-C,46,sqlite,ext/fts3/fts3_aux.c,461,FP,pCursor is the xEof callback signature fixed by sqlite3_module typedef cannot add const,,high
DCL13-C,47,sqlite,ext/fts3/fts3_aux.c,470,FP,pCursor is the xColumn callback signature fixed by typedef cannot add const,,high
INT32-C,48,sqlite,ext/fts3/fts3_aux.c,484,FP,p->iCol guarded nonzero by the if(p->iCol) test at line 483 so iCol-1>=0 no overflow,,high
DCL13-C,49,sqlite,ext/fts3/fts3_aux.c,511,FP,pCursor is the xRowid callback signature fixed by typedef cannot add const,,high
API00-C,50,sqlite,ext/fts3/fts3_aux.c,523,FP,db is the registration entrypoint passed straight to sqlite3_create_module which null-checks internally per sqlite contract,,med
