rule,idx,project,file,line,verdict,reason,provenance,confidence
ARR37-C,64,sqlite,src/btree.c,1253,FP,"pointer arithmetic/subscript on a pointer into the page aData[] or a sized cell/output buffer; bounded by cell size, maskPage, aDataEnd CORRUPT guards or spaceLeft",,
INT14-C,65,sqlite,src/btree.c,1283,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
INT13-C,66,sqlite,src/btree.c,1285,FP,nPayload is u32 (unsigned) not signed; analyzer mistyped,,
INT14-C,67,sqlite,src/btree.c,1285,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
ARR36-C,68,sqlite,src/btree.c,1286,FP,pointer math within a single page/cell/temp buffer (aData[] / pCell / pTmpSpace); operands derived from the same buffer,,
INT14-C,69,sqlite,src/btree.c,1362,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
INT13-C,70,sqlite,src/btree.c,1364,FP,nPayload is u32 (unsigned); analyzer mistyped,,
INT14-C,71,sqlite,src/btree.c,1364,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
ARR36-C,72,sqlite,src/btree.c,1365,FP,pointer math within a single page/cell/temp buffer (aData[] / pCell / pTmpSpace); operands derived from the same buffer,,
ARR30-C,73,sqlite,src/btree.c,1391,FP,"findCell offset = maskPage & get2byteAligned(...); maskPage masks the offset to < pageSize, bounding access within the aData[] page buffer",,
ARR37-C,74,sqlite,src/btree.c,1409,FP,"pointer arithmetic/subscript on a pointer into the page aData[] or a sized cell/output buffer; bounded by cell size, maskPage, aDataEnd CORRUPT guards or spaceLeft",,
INT14-C,75,sqlite,src/btree.c,1426,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
INT14-C,76,sqlite,src/btree.c,1428,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
ARR36-C,77,sqlite,src/btree.c,1429,FP,pointer math within a single page/cell/temp buffer (aData[] / pCell / pTmpSpace); operands derived from the same buffer,,
INT10-C,78,sqlite,src/btree.c,1439,FP,operands are page offsets/payload sizes that are non-negative; %% sign-of-result concern not reachable,,
INT32-C,79,sqlite,src/btree.c,1439,FP,minLocal + (nSize mod usableSize-4); both operands bounded by page size,,
INT33-C,80,sqlite,src/btree.c,1439,FP,usableSize-4 never zero,,
INT14-C,81,sqlite,src/btree.c,1468,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
INT14-C,82,sqlite,src/btree.c,1470,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
ARR36-C,83,sqlite,src/btree.c,1471,FP,pointer math within a single page/cell/temp buffer (aData[] / pCell / pTmpSpace); operands derived from the same buffer,,
INT10-C,84,sqlite,src/btree.c,1481,FP,operands are page offsets/payload sizes that are non-negative; %% sign-of-result concern not reachable,,
INT32-C,85,sqlite,src/btree.c,1481,FP,minLocal + modulo(usableSize-4); page-size bounded,,
INT33-C,86,sqlite,src/btree.c,1481,FP,usableSize-4 never zero,,
ARR37-C,87,sqlite,src/btree.c,1493,FP,"pointer arithmetic/subscript on a pointer into the page aData[] or a sized cell/output buffer; bounded by cell size, maskPage, aDataEnd CORRUPT guards or spaceLeft",,
INT14-C,88,sqlite,src/btree.c,1508,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
EXP30-C,89,sqlite,src/btree.c,1509,FP,reads/writes properly sequenced (short-circuit && or distinct subexpressions),,
INT14-C,90,sqlite,src/btree.c,1530,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
INT14-C,91,sqlite,src/btree.c,1532,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
ARR36-C,92,sqlite,src/btree.c,1533,FP,pointer math within a single page/cell/temp buffer (aData[] / pCell / pTmpSpace); operands derived from the same buffer,,
INT10-C,93,sqlite,src/btree.c,1554,FP,operands are page offsets/payload sizes that are non-negative; %% sign-of-result concern not reachable,,
INT32-C,94,sqlite,src/btree.c,1554,FP,minLocal + modulo(usableSize-4); page-size bounded,,
INT33-C,95,sqlite,src/btree.c,1554,FP,usableSize-4 never zero,,
ARR30-C,96,sqlite,src/btree.c,1571,FP,"findCell offset = maskPage & get2byteAligned(...); maskPage masks the offset to < pageSize, bounding access within the aData[] page buffer",,
DCL13-C,97,sqlite,src/btree.c,1582,TP,"ptrmapPutOvflPtr reads only pSrc->aDataEnd; pPage/pRC mutated, not pSrc",,
EXP34-C,98,sqlite,src/btree.c,1586,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
EXP34-C,99,sqlite,src/btree.c,1589,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
ARR37-C,100,sqlite,src/btree.c,1594,FP,"pointer arithmetic/subscript on a pointer into the page aData[] or a sized cell/output buffer; bounded by cell size, maskPage, aDataEnd CORRUPT guards or spaceLeft",,
INT32-C,101,sqlite,src/btree.c,1639,FP,cellOffset (<=hdr+12) + 2*nCell; nCell<=MX_CELL(pBt) bounded by page size,,
INT32-C,102,sqlite,src/btree.c,1648,FP,hdr+1; hdr is 0 or 100 (page header offset),,
INT32-C,103,sqlite,src/btree.c,1654,FP,cellOffset + nCell*2; nCell bounded by cells-per-page,,
INT32-C,104,sqlite,src/btree.c,1658,FP,hdr+5; hdr is 0 or 100,,
ARR38-C,105,sqlite,src/btree.c,1666,FP,"memmove guarded by preceding CORRUPT_PAGE checks (iFree+sz<=iFree2, iFree2+sz2<=usableSize) within page data[] buffer",,
INT31-C,106,sqlite,src/btree.c,1666,FP,"iFree2-(iFree+sz): 2-byte page offsets, all checked vs usableSize via SQLITE_CORRUPT",,
INT32-C,107,sqlite,src/btree.c,1666,FP,"iFree,sz,sz2 all 2-byte page offsets validated <=usableSize-4; sum bounded by page size",,
INT32-C,108,sqlite,src/btree.c,1667,FP,"sz,sz2 are 2-byte freeblock sizes within a page; sum < usableSize",,
INT32-C,109,sqlite,src/btree.c,1672,FP,"top,sz are page offsets <=usableSize<=65536",,
INT31-C,110,sqlite,src/btree.c,1674,FP,"iFree-top: bounded 2-byte offsets, guarded by corruption checks",,
INT32-C,111,sqlite,src/btree.c,1674,FP,"iFree,top are validated page offsets within usableSize",,
ARR37-C,112,sqlite,src/btree.c,1675,FP,"pointer arithmetic/subscript on a pointer into the page aData[] or a sized cell/output buffer; bounded by cell size, maskPage, aDataEnd CORRUPT guards or spaceLeft",,
INT32-C,113,sqlite,src/btree.c,1677,FP,"pc 2-byte cell pointer, sz page-bounded freeblock size",,
INT32-C,114,sqlite,src/btree.c,1678,FP,"pc 2-byte cell pointer, sz2 page-bounded freeblock size",,
INT32-C,115,sqlite,src/btree.c,1686,FP,"usableSize-4; usableSize in [512,65536], no underflow",,
INT32-C,116,sqlite,src/btree.c,1687,FP,hdr+5; hdr is 0 or 100,,
INT31-C,117,sqlite,src/btree.c,1690,FP,usableSize bounded 512..65536,,
INT32-C,118,sqlite,src/btree.c,1694,FP,"cellOffset + i*2; i<nCell, nCell bounded by cells-per-page",,
INT32-C,119,sqlite,src/btree.c,1706,FP,"cbrk starts at usableSize, size is page-bounded cell size; loop sum bounded by page, also guarded cbrk<iCellStart",,
INT31-C,120,sqlite,src/btree.c,1714,FP,size=xCellSize bounded; cbrk/pc checked vs usableSize before memcpy,,
INT32-C,121,sqlite,src/btree.c,1717,FP,hdr+7; hdr is 0 or 100,,
ARR36-C,122,sqlite,src/btree.c,1724,FP,"operands are integer struct fields (minLocal/usableSize/nData/nPayload) or array elements, not pointers from distinct arrays - misclassification",,
INT32-C,123,sqlite,src/btree.c,1725,FP,hdr+5; hdr is 0 or 100,,
INT32-C,124,sqlite,src/btree.c,1726,FP,hdr+1; hdr is 0 or 100,,
INT32-C,125,sqlite,src/btree.c,1727,FP,hdr+2; hdr is 0 or 100,,
ARR00-C,126,sqlite,src/btree.c,1728,FP,"cbrk/usableSize/iCellFirst are integer offsets within defragmentPage, not pointers from distinct arrays",,
ARR36-C,127,sqlite,src/btree.c,1728,FP,"cbrk/usableSize/iCellFirst are integer offsets within defragmentPage, not pointers from distinct arrays",,
INT31-C,128,sqlite,src/btree.c,1728,FP,"cbrk-iCellFirst: bounded page offsets, asserted in range",,
INT32-C,129,sqlite,src/btree.c,1728,FP,"cbrk,iCellFirst are page offsets <=usableSize",,
INT32-C,130,sqlite,src/btree.c,1750,FP,hdr+1; hdr is page header offset 0 or 100,,
INT32-C,131,sqlite,src/btree.c,1775,FP,hdr+7; hdr is 0 or 100,,
INT32-C,132,sqlite,src/btree.c,1843,FP,hdr+5; hdr is 0 or 100,,
INT32-C,133,sqlite,src/btree.c,1862,FP,hdr+2; hdr is 0 or 100,,
INT32-C,134,sqlite,src/btree.c,1885,FP,"nFree<=usableSize, nByte<usableSize-8; subtraction bounded, asserted nFree>=0",,
INT32-C,135,sqlite,src/btree.c,1887,FP,hdr+5; hdr is 0 or 100,,
INT32-C,136,sqlite,src/btree.c,1898,FP,"top<=usableSize, nByte<usableSize-8; top-=nByte bounded, asserted >=0",,
INT32-C,137,sqlite,src/btree.c,1899,FP,hdr+5; hdr is 0 or 100,,
INT32-C,138,sqlite,src/btree.c,1925,FP,"iStart,iSize are intra-page offsets/sizes <=usableSize<=65536",,
INT14-C,139,sqlite,src/btree.c,1931,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
INT32-C,140,sqlite,src/btree.c,1964,FP,"iFreeBlk,iEnd page offsets within usableSize",,
INT32-C,141,sqlite,src/btree.c,1966,FP,iFreeBlk + 2-byte freeblock size; guarded against >usableSize immediately after,,
INT32-C,142,sqlite,src/btree.c,1970,FP,"iEnd,iStart page offsets <=usableSize",,
INT32-C,143,sqlite,src/btree.c,1979,FP,iPtr page offset + 2-byte size; page-bounded,,
INT32-C,144,sqlite,src/btree.c,1982,FP,"iStart,iPtrEnd page offsets; nFrag accumulation bounded by page size, checked vs data[hdr+7]",,
INT32-C,145,sqlite,src/btree.c,1983,FP,"iEnd,iPtr page offsets <=usableSize",,
INT31-C,146,sqlite,src/btree.c,1995,FP,"iSize = freeblock size, bounded by page; iStart checked",,
INT32-C,147,sqlite,src/btree.c,2010,FP,iStart+2; iStart a page offset <=usableSize-4,,
INT32-C,148,sqlite,src/btree.c,2012,FP,nFree is u16-range per-page free count + iOrigSize<=usableSize; bounded,,
EXP34-C,149,sqlite,src/btree.c,2031,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
EXP34-C,150,sqlite,src/btree.c,2034,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
EXP34-C,151,sqlite,src/btree.c,2101,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
EXP34-C,152,sqlite,src/btree.c,2116,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
INT32-C,153,sqlite,src/btree.c,2118,FP,usableSize-4; usableSize>=512,,
INT32-C,154,sqlite,src/btree.c,2125,FP,data[hdr+7] is single byte (0-255) + top (page offset <=usableSize),,
ARR36-C,155,sqlite,src/btree.c,2135,FP,"operands are integer struct fields (minLocal/usableSize/nData/nPayload) or array elements, not pointers from distinct arrays - misclassification",,
INT31-C,156,sqlite,src/btree.c,2149,FP,comparison cast only; usableSize bounded positive,,
ARR36-C,157,sqlite,src/btree.c,2162,FP,"operands are integer struct fields (minLocal/usableSize/nData/nPayload) or array elements, not pointers from distinct arrays - misclassification",,
ARR36-C,158,sqlite,src/btree.c,2165,FP,pointer math within a single page/cell/temp buffer (aData[] / pCell / pTmpSpace); operands derived from the same buffer,,
INT32-C,159,sqlite,src/btree.c,2165,FP,"nFree<=usableSize, iCellFirst is page offset; checked nFree>=iCellFirst just above",,
EXP34-C,160,sqlite,src/btree.c,2183,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
INT32-C,161,sqlite,src/btree.c,2185,FP,usableSize-4; usableSize>=512,,
INT32-C,162,sqlite,src/btree.c,2188,FP,"iCellLast=usableSize-4 then --, far from INT_MIN",,
EXP34-C,163,sqlite,src/btree.c,2190,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
INT32-C,164,sqlite,src/btree.c,2190,FP,cellOffset + i*2; i<nCell bounded by cells-per-page,,
EXP34-C,165,sqlite,src/btree.c,2218,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
EXP34-C,166,sqlite,src/btree.c,2233,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
INT14-C,167,sqlite,src/btree.c,2234,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
INT14-C,168,sqlite,src/btree.c,2278,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
INT31-C,169,sqlite,src/btree.c,2279,FP,"usableSize-hdr: hdr is 0 or 100, usableSize bounded",,
INT32-C,170,sqlite,src/btree.c,2279,FP,"memset size usableSize-hdr; usableSize<=65536, hdr 0/100; bounded buffer fill",,
INT31-C,171,sqlite,src/btree.c,2281,FP,flags is small PTF_* constant cast to char,,
INT14-C,172,sqlite,src/btree.c,2282,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
INT32-C,173,sqlite,src/btree.c,2282,FP,hdr + 8 or 12; hdr is 0 or 100,,
INT32-C,174,sqlite,src/btree.c,2283,FP,hdr+1; hdr is 0 or 100,,
INT32-C,175,sqlite,src/btree.c,2284,FP,hdr+7; hdr is 0 or 100,,
INT32-C,176,sqlite,src/btree.c,2285,FP,hdr+5; hdr is 0 or 100,,
DCL13-C,177,sqlite,src/btree.c,2304,FP,"pBt is stored into pPage->pBt (field type BtShared*, non-const); const param breaks the assignment",,
DCL30-C,178,sqlite,src/btree.c,2314,FP,"pPage from sqlite3PagerGetExtra (pager-owned memory), not automatic local; return is valid",,
EXP33-C,179,sqlite,src/btree.c,2341,FP,value assigned before use on all reachable paths,,
DCL13-C,180,sqlite,src/btree.c,2364,TP,btreePagecount returns pBt->nPage; pure getter,,
API00-C,181,sqlite,src/btree.c,2367,FP,"caller-owned Btree, asserts HoldsMutex; reads p->pBt only",,
EXP33-C,182,sqlite,src/btree.c,2395,FP,value assigned before use on all reachable paths,,
DCL30-C,183,sqlite,src/btree.c,2407,FP,"*ppPage=pPage where pPage is pager-owned MemPage, not automatic storage",,
DCL13-C,184,sqlite,src/btree.c,2417,TP,releasePageNotNull only reads fields and passes pPage->pDbPage by value to unref,,
EXP34-C,185,sqlite,src/btree.c,2418,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
DCL13-C,186,sqlite,src/btree.c,2429,TP,releasePageOne only reads fields and passes pPage->pDbPage by value to unref,,
API00-C,187,sqlite,src/btree.c,2528,FP,pVfs is a caller-supplied VFS handle per public API contract; not untrusted-derived,,
STR34-C,188,sqlite,src/btree.c,2544,FP,"zFilename[0]==0 is a comparison to 0, not a char widened into a large signed integer",,
STR34-C,189,sqlite,src/btree.c,2552,FP,"strcmp(zFilename,...) passes pointer to library; no char-to-int sign-extension occurs",,
STR34-C,190,sqlite,src/btree.c,2592,FP,sqlite3Strlen30(zFilename) passes pointer; no plain-char widening to large int,,
INT32-C,191,sqlite,src/btree.c,2593,FP,pVfs->mxPathname is small VFS path limit (typ 512/1024); +1 cannot overflow,,
EXP34-C,192,sqlite,src/btree.c,2603,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
INT31-C,193,sqlite,src/btree.c,2603,FP,nFilename=strlen(zFilename)+1 bounded by path length,,
EXP34-C,194,sqlite,src/btree.c,2619,FP,SQLITE_MUTEX_STATIC_OPEN alloc cannot fail; mutex_enter is a no-op on NULL,,
EXP34-C,195,sqlite,src/btree.c,2623,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
MEM30-C,196,sqlite,src/btree.c,2625,FP,zFullPathname use precedes any free; frees at 2611/2633/2644 are on separate return paths,,
ARR00-C,197,sqlite,src/btree.c,2628,FP,"iDb is a for-loop counter (iDb=db->nDb-1; iDb>=0; iDb--), fully initialized; not an uninitialized bound",,
INT32-C,198,sqlite,src/btree.c,2628,FP,db->nDb is count of attached databases (<=~62 + limit); -1 bounded,,
EXP34-C,199,sqlite,src/btree.c,2632,FP,guarded by if(mutexOpen) at 2815; mutex_leave no-op on NULL; static alloc never fails,,
MEM30-C,200,sqlite,src/btree.c,2633,FP,mutually-exclusive return path; zFullPathname freed once per path then function returns,,
MEM30-C,201,sqlite,src/btree.c,2634,FP,p freed once on this CONSTRAINT return path; not a double-free,,
MEM30-C,202,sqlite,src/btree.c,2644,FP,zFullPathname freed once on this path; the 2611/2633 frees are other return paths,,
DCL03-C,203,sqlite,src/btree.c,2664,TP,assert(sizeof(i64)==8) compile-time constant; static_assert applicable,,
DCL03-C,204,sqlite,src/btree.c,2665,TP,assert(sizeof(u64)==8) compile-time constant; static_assert applicable,,
DCL03-C,205,sqlite,src/btree.c,2666,TP,assert(sizeof(u32)==4) compile-time constant; static_assert applicable,,
DCL03-C,206,sqlite,src/btree.c,2667,TP,assert(sizeof(u16)==2) compile-time constant; static_assert applicable,,
DCL03-C,207,sqlite,src/btree.c,2668,TP,assert(sizeof(Pgno)==4) compile-time constant; static_assert applicable,,
INT14-C,208,sqlite,src/btree.c,2705,FP,"readability heuristic only; flag/mask/pointer usage is idiomatic, no integer-correctness bug",,
MEM30-C,209,sqlite,src/btree.c,2740,FP,p is the live new Btree being linked into the sibling list; freed only on error return,,
DCL31-C,210,sqlite,src/btree.c,2752,FP,"GLOBAL(BtShared*,...) macro assignment misparsed as declaration; no missing type specifier",,
MEM30-C,211,sqlite,src/btree.c,2763,FP,"p is live; freed only at btree_open_out error path, not here",,
EXP30-C,212,sqlite,src/btree.c,2767,FP,reads/writes properly sequenced (short-circuit && or distinct subexpressions),,
MEM30-C,213,sqlite,src/btree.c,2769,FP,p->pBt compared; p is a live Btree being linked into list,,
MEM30-C,214,sqlite,src/btree.c,2774,FP,pSib/p live Btree list traversal; no free on this path,,
MEM30-C,215,sqlite,src/btree.c,2779,FP,p is live; linking into sibling list,,
MEM30-C,216,sqlite,src/btree.c,2780,FP,p is live; setting p->pNext->pPrev during list insert,,
DCL30-C,217,sqlite,src/btree.c,2789,FP,"*ppBtree=p where p is heap-allocated via sqlite3MallocZero, not automatic storage",,
EXP34-C,218,sqlite,src/btree.c,2811,FP,sqlite3PagerFile returns address of embedded sqlite3_file struct; never NULL,,
MSC37-C,219,sqlite,src/btree.c,2829,FP,removeFromSharingList: both #ifndef branch (return removed) and #else (return 1) return a value,,
DCL31-C,220,sqlite,src/btree.c,2841,FP,"GLOBAL(BtShared*,...) macro assignment misparsed; no missing type specifier",,
API00-C,221,sqlite,src/btree.c,2917,FP,"caller-owned Btree handle; asserts mutex held, API contract requires valid handle",,
EXP34-C,222,sqlite,src/btree.c,2918,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
EXP34-C,223,sqlite,src/btree.c,2927,FP,pointer non-null on this path (rc==OK / param invariant / guarded above); deref safe,,
MEM30-C,224,sqlite,src/btree.c,2958,FP,"pBt->xFreeSchema is a function pointer invocation, not a free; pBt live",,
MEM30-C,225,sqlite,src/btree.c,2960,FP,sqlite3DbFree(pBt->pSchema) frees pSchema once; pBt itself not freed yet,,
MEM30-C,226,sqlite,src/btree.c,2962,FP,pBt freed once here (sqlite3_free); use of pBt at 2960/2961 precedes it,,
