rule,idx,project,file,line,verdict,reason,provenance,confidence
INT14-C,37,sqlite,src/mem5.c,395,FP,nBytes power-of-two allocation size; any bit/arith mix is intended,,high
INT31-C,38,sqlite,src/mem5.c,406,FP,nOld from memsys5Size is a positive allocation size; memcpy length safe by construction,,high
DCL30-C,39,sqlite,src/mem5.c,409,FP,p is a void* holding the heap pointer from memsys5Malloc; returning it is not returning the address of a local,,high
FLP30-C,40,sqlite,src/mem5.c,432,FP,iFullSz is declared int not float; FLP30 misparse of an integer loop counter,,high
INT13-C,41,sqlite,src/mem5.c,449,FP,iLog bounded by sizeof(int)*8-1 guard; intended log2 shift,,high
DCL03-C,42,sqlite,src/mem5.c,474,TP,assert((sizeof(Mem5Link)&(sizeof(Mem5Link)-1))==0) is a pure compile-time constant expression that should use static_assert,,med
INT14-C,43,sqlite,src/mem5.c,474,FP,"Mem5Link is a typedef name in sizeof; bit/arith mix is a compile-time constant, no runtime variable",,high
INT30-C,44,sqlite,src/mem5.c,474,FP,sizeof(Mem5Link) is >=8 so sizeof-1 cannot wrap; compile-time constant,,high
INT13-C,45,sqlite,src/mem5.c,482,FP,nMinLog from memsys5Log is small and bounded; intended shift to compute szAtom,,high
INT32-C,46,sqlite,src/mem5.c,482,FP,1<<nMinLog with bounded nMinLog cannot overflow; intended,,high
INT34-C,47,sqlite,src/mem5.c,482,FP,nMinLog non-negative and bounded by memsys5Log return; shift amount valid,,high
INT14-C,48,sqlite,src/mem5.c,484,FP,mem5 struct member; size-class arithmetic intended,,high
FLP03-C,49,sqlite,src/mem5.c,487,FP,"Line 487 is integer division, no floating point",,high
INT30-C,50,sqlite,src/mem5.c,487,FP,szAtom>=8 plus sizeof(u8)=1 cannot wrap; intended block-count math,,high
INT33-C,51,sqlite,src/mem5.c,487,FP,"(szAtom+1) divisor always >=9, never zero",,high
INT13-C,52,sqlite,src/mem5.c,497,FP,ii ranges LOGMAX..0; signed shift of bounded value is intended freelist seeding,,high
INT32-C,53,sqlite,src/mem5.c,497,FP,1<<ii with ii<=LOGMAX(30) cannot overflow; intended,,high
INT34-C,54,sqlite,src/mem5.c,497,FP,ii in 0..LOGMAX is a valid non-negative bounded shift amount,,high
INT13-C,55,sqlite,src/mem5.c,499,FP,ii size-class value ORed with CTRL_FREE is intended aCtrl encoding,,high
INT32-C,56,sqlite,src/mem5.c,501,FP,iOffset+=nAlloc only executes after the (iOffset+nAlloc)<=mem5.nBlock guard at line 498,,high
API00-C,57,sqlite,src/mem5.c,528,FP,sqlite3Memsys5Dump checks if(zFilename==0||zFilename[0]==0) at line 533 before use,,high
ERR00-C,58,sqlite,src/mem5.c,536,FP,fopen result is checked by if(out==0) at line 537,,high
FIO03-C,59,sqlite,src/mem5.c,536,FP,SQLITE_TEST-only debug dump tool writing a diagnostic log; not a security-sensitive exclusive-create path,,high
FIO06-C,60,sqlite,src/mem5.c,536,FP,SQLITE_TEST diagnostic dump; permission control via open() is not warranted here,,high
WIN03-C,61,sqlite,src/mem5.c,536,FP,SQLITE_TEST diagnostic dump; Windows handle-inheritance hardening not relevant to this debug tool,,high
PRE32-C,62,sqlite,src/mem5.c,538,FP,fprintf args are a multi-line string-literal continuation with no preprocessor # directive token,,high
INT14-C,63,sqlite,src/mem5.c,545,FP,i loop index; bit/arith mix in size reporting is intended,,high
INT13-C,64,sqlite,src/mem5.c,547,FP,szAtom<<i is intended size-class display math; bounded i,,high
INT00-C,65,sqlite,src/mem5.c,549,FP,%llu matches u64 nAlloc/totalAlloc; intended portable 64-bit format,,high
INT00-C,66,sqlite,src/mem5.c,550,FP,%llu matches u64 field; intended,,high
INT00-C,67,sqlite,src/mem5.c,551,FP,%llu matches u64 field; intended,,high
ERR33-C,68,sqlite,src/mem5.c,559,FP,fflush(stdout) in a SQLITE_TEST diagnostic dump; ignored return is benign in this debug tool,,high
ERR00-C,69,sqlite,src/mem5.c,561,FP,fclose in SQLITE_TEST diagnostic dump; ignored return is benign here,,high
ERR33-C,70,sqlite,src/mem5.c,561,FP,fclose return in SQLITE_TEST diagnostic dump; benign for a debug log file,,high
