rule,idx,project,file,line,verdict,reason
API00-C,30,sqlite,ext/session/sqlite3session.c,2214,FP,public sqlite3session_diff; pzErrMsg is a caller-provided out-param
API00-C,31,sqlite,src/pcache.c,863,FP,internal sqlite3PcacheSetCachesize; first statement asserts 'pCache->pCache!=0' (precondition) — sqc ignored the entry assert
API00-C,32,sqlite,ext/fts5/fts5_main.c,1346,FP,internal sqlite3Fts5DecodeLocaleValue; ppLoc/out-params provided by the caller
API00-C,33,sqlite,src/expr.c,2834,FP,"internal sqlite3ExprIsConstantOrGroupBy; pGroupBy supplied by the code-generator, non-null by construction"
API00-C,34,sqlite,src/vdbeaux.c,438,FP,"internal sqlite3VdbeAddFunctionCall; pFunc/pParse supplied by the code-generator, non-null by construction"
API00-C,35,sqlite,src/wherecode.c,333,FP,internal sqlite3WhereAddScanStatus; pSrclist is the live FROM clause guaranteed by the planner
API00-C,36,sqlite,src/vtab.c,541,FP,internal parser callback sqlite3VtabArgExtend; pParse supplied by the grammar (sibling sqlite3VtabArgInit derefs pParse unchecked)
API00-C,37,sqlite,src/vtab.c,1153,FP,internal sqlite3VtabOverloadFunction; pDef is a live FuncDef guaranteed by the caller
API00-C,38,sqlite,ext/session/sqlite3session.c,3952,FP,public sqlite3changeset_op; pnCol etc. are caller-provided out-params
API00-C,39,sqlite,ext/expert/sqlite3expert.c,1941,FP,internal registerUDFs; dbSrc/dbDst are open connections guaranteed by the expert-extension caller
API00-C,40,sqlite,src/build.c,1651,FP,"internal sqlite3AffinityType; zIn is the column type-name text from the parser, non-null by construction"
API00-C,41,sqlite,src/upsert.c,267,FP,internal sqlite3UpsertDoUpdate; pParse is the live parse context supplied by the code-generator
API00-C,42,sqlite,ext/misc/normalize.c,685,FP,"standalone demo CLI main(); argv is supplied (and guaranteed non-null) by the C runtime, indexed under argc bounds (same pattern as libcrc argv FPs)"
API00-C,43,sqlite,ext/session/sqlite3session.c,6253,FP,"public sqlite3changegroup_schema; pGrp is a handle from sqlite3changegroup_new, valid by the caller's contract"
API00-C,44,sqlite,ext/fts5/fts5_expr.c,2905,FP,internal sqlite3Fts5ExprInit; db is the live connection supplied during registration
API00-C,45,sqlite,ext/fts5/fts5_buffer.c,18,FP,internal sqlite3Fts5BufferSize; pRc is an in/out error-code pointer always provided by the caller
API00-C,46,sqlite,ext/misc/fileio.c,1208,FP,"extension entry sqlite3_fileio_init; db supplied by the loader, non-null by contract"
API00-C,47,sqlite,ext/fts3/fts3.c,6020,FP,internal sqlite3Fts3EvalPhrasePoslist; pCsr is a live FTS3 cursor guaranteed by the caller
API00-C,48,sqlite,src/printf.c,1232,FP,sqlite3_str_truncate ALREADY validates with 'if( p!=0 && ... )' as its first statement — sqc missed the explicit null guard
